time,Vin,VC,VL
6.867077517208851e-05,4.927248218742448,5.0858685186810595,0.11949213071355413
6.984265017208852e-05,5.024249082326055,5.081690069610468,0.06356298989173842
7.077132887711138e-05,5.015190786051151,5.073509209452386,0.1188898797446567
7.135498780505434e-05,4.975952466753266,5.113169397793905,0.04753636344585985
7.215789650633712e-05,5.023363740816753,5.163182457706395,0.05515300861849466
7.299836259581581e-05,4.998775015431893,5.102454144478797,0.05747301796554428
7.417023759581581e-05,5.009531493772051,5.055248581746952,0.014708202251303381
7.534211259581582e-05,4.993807707981333,5.033174684354298,0.03428469839579984
7.651398759581583e-05,4.988574404448495,5.0141898221357195,-0.0007603430205457701
7.768586259581583e-05,5.017724560849265,4.975459299533961,-0.02357755365893667
7.885773759581584e-05,4.9909925740785,4.970228107556714,0.01977682246640431
8.002961259581585e-05,4.989602521129068,4.964776015450001,-0.0597749024618775
8.095829216018623e-05,5.035747287106148,4.935608748118945,-0.026620745001356083
8.154195203946694e-05,5.030098672358558,4.935525090653024,-0.07525359872578322
8.234486156036795e-05,4.9772801629206,4.955644156175305,-0.07234042918845167
8.3185327114774e-05,4.990937199705278,5.00743183357765,-0.05064632718265429
8.4357202114774e-05,5.003130232276843,4.938166377325671,-0.04541386716719908
8.552907711477401e-05,5.001440678748656,5.0101727846048485,0.009720827420400086
8.670095211477402e-05,5.062536076320878,5.007980444471715,-0.016988936036219718
8.787282711477403e-05,5.003258837726535,5.036097302058899,-0.03060667346132102
8.904470211477403e-05,4.982970887270846,4.9673257099484465,0.00869945578883435
9.021657711477404e-05,4.9385951792429665,5.0437691782700185,0.0011428485290619836
9.11452568904101e-05,5.009577273781752,5.0698168048635415,0.037615458977408395
9.172891700357152e-05,4.983168285120362,5.014977765387526,-0.00013699786375689915
9.253182672597082e-05,5.013354604343036,5.029161057682446,0.04052224919982874
9.337229214883164e-05,5.001512211986402,5.018005150697433,0.03431948122740146
9.454416714883164e-05,5.0055017436268034,5.023167499527323,0.03291539374425016
9.571604214883166e-05,4.998612740173677,5.015267463895001,-0.01053521895659153
9.688791714883166e-05,4.934668666388775,4.983772515982283,-0.03704422419847744
9.805979214883168e-05,5.018701071060515,5.041009265357147,-0.02267843558216906
9.923166714883168e-05,5.029219076446596,5.000227513696647,-0.045535877302689064
0.0001004035421488317,5.001839453312809,4.9778493434536815,-0.05175607457702858
0.0001013322219764074,5.041998055492334,4.965354935027863,-0.07653754403862915
0.0001019158821470687,4.980677792215961,4.974209872831302,0.018291869264029918
0.0001027187919190073,5.011663012602652,4.970421040489804,-0.0361712610419244
0.0001035592573095276,5.022600075317803,4.9833557205257755,-0.023271262018987823
0.0001047311323095276,5.0325592622359565,4.959355592410206,-0.031422469366453015
0.0001059030073095276,4.964095471611185,4.9956835220009825,0.009932111053491722
0.0001070748823095276,4.996592672343859,5.008273362867433,0.009578197476533656
0.0001082467573095276,4.987509298627048,4.985922677227225,0.03212389299092607
0.0001094186323095276,5.017879691258606,4.970144517049256,0.021257930903036373
0.0001105905073095276,5.025291633118342,4.977356457442633,0.037120210541477835
0.0001115191871498709,4.987884938496024,4.998713812342772,-0.005740009963970439
0.0001121028473346661,4.997287114120231,4.980290529258026,0.06951200539277819
0.0001129057571187803,5.018357715367431,4.991629841325202,-0.036203139451911635
0.0001137462225013507,5.0016535375222135,5.029576678226514,0.044350370792319294
0.0001149180975013507,5.022006439999315,5.057482787800396,-0.02357292478764073
0.0001160899725013507,5.0098113869496,5.015229290177662,0.000972094984997307
0.0001172618475013507,4.958823895506473,4.983844152126508,0.005945507476329193
0.0001184337225013507,4.9837544570279855,5.059282696787395,-0.016910677881751046
0.0001196055975013507,5.007361815694197,5.030769267829575,-0.024279946149306397
0.0001207774725013507,4.983041183319614,5.016798805055387,0.008884678709369796
0.0001217061523448358,5.0431705721446445,4.97539553473552,0.014214739039000755
0.0001222898125331089,4.990976933446271,5.000932405482163,-0.008739170486015716
0.00012309272232022,4.962102821055826,5.020262427991988,0.012963518513885448
0.0001239331877008287,5.008972503189426,4.967566513974319,-0.02710121531524072
0.0001251050627008287,5.001083630644074,5.021762151769948,-0.01064335063962834
0.0001262769377008287,4.986868399100301,5.002456302473773,0.004945271636821642
0.0001274488127008287,5.017688456508926,4.997065128298948,0.00047304946390705824
0.0001286206877008287,4.9976816776017685,4.999393539720819,-0.011032745353414353
0.0001297925627008287,4.986579283045649,4.991175479182992,-0.02113120953246469
0.0001309644377008288,4.9782828021387155,4.99064943358791,-0.03243951911508351
0.0001318931175450822,5.005686542780749,5.022421148475211,-0.023512838769923078
0.0001324767777342037,4.992738574822881,5.000861030869724,-0.032017092553976716
0.0001332796875220503,5.035998107777752,5.009698818336407,-0.024239484942282903
0.000134120152902182,5.0208783482200054,4.972497564077022,-0.007954178074819544
0.000135292027902182,4.995670480046162,5.008779401659933,0.023999630695990933
0.000136463902902182,4.986015818342633,4.994863117008276,0.02174288771746785
0.000137635777902182,4.9960418720122615,5.013944401336149,0.061034837262253366
0.000138807652902182,4.978000804495466,4.9534804253857585,0.0028754224912005814
0.0001399795279021821,4.998093143772495,5.0390151497802735,0.011597863624940193
0.0001411514029021821,5.011590726941875,4.99934146164651,-0.0020135778485180465
0.0001420800827466368,5.011523099833779,4.985204363621592,-0.03741144332729946
0.0001426637429359842,4.972680043503796,4.961838628399221,-0.0027975250763322156
0.0001434666527240259,5.001613870461264,4.967625326669034,-0.030040619414580486
0.000144307118104038,4.985903811988667,5.015346574050031,0.0388715669919903
0.000145478993104038,4.975132571294706,4.975567428805747,0.022938399733492133
0.000146650868104038,4.9730859021157565,4.992851145566022,0.000492310322643656
0.000147822743104038,5.033388645035005,5.000594863976243,-0.024581555706466616
0.000148994618104038,4.998666192132984,4.980676986804648,0.029245974519726048
0.000150166493104038,4.9827163409200335,5.00227718602525,-0.012641373225142834
0.0001513383681040381,5.010683848406577,5.008118527757229,-0.016256995501286873
0.0001528507081378951,4.995110929386454,4.990172080039777,-0.032160663318641175
0.0001536536179259556,4.96214016892012,4.98842234678755,0.020963140720350198
0.0001544940833059397,5.015732680615463,5.020129044242595,0.00905147026857795
0.0001556659583059397,4.977242067894538,5.0180587949928706,0.05921695630680605
0.0001568378333059397,4.962599060623059,5.06538295030153,0.039888292833338286
0.0001580097083059397,5.0672374535484686,5.031565283445341,-0.04187997958254322
0.0001591815833059397,5.04934025156768,5.010640660407589,-0.018146744350735707
0.0001603534583059397,5.027429975241824,4.970939976538875,0.06146050223648816
0.0001615253333059397,5.04974924697421,5.029097515763071,-0.02964650636601034
0.000163037673339888,5.007807361344092,4.990254608219642,0.02486487111252883
0.0001638405831280017,5.013544709869762,5.006352373343465,-0.007181883153372476
0.0001646810485079755,5.02686726013187,4.955617720880635,-0.019041877330089066
0.0001658529235079755,4.973145446885156,5.006443949304823,0.02503504775844606
0.0001670247985079755,4.985527505259206,5.022613176597282,-0.010614086152715347
0.0001681966735079755,5.003374214521045,4.9771327998282455,-0.013312652417520934
0.0001693685485079755,4.980248301005373,4.98191221540067,0.039749520719830005
0.0001705404235079756,4.977101276511467,5.010130877935821,-0.038857940044157796
0.0001732246385417587,4.9898218962908425,5.003249223416338,-0.008431498954628228
0.0001740275483297569,4.983791756936747,5.036722628989402,-0.011414061509294453
0.0001748680137097812,4.993753502982022,5.03009425299374,-0.01926697285733546
0.0001760398887097812,4.994403531590506,4.993821658224999,0.020347228335914125
0.0001772117637097812,5.025412443584592,5.056724330916405,-0.004470516779794815
0.0001783836387097812,4.947217523946109,5.019986090378477,0.018048571864971746
0.0001795555137097812,5.033007134421781,5.041959345235132,-0.043083100672746164
0.0001807273887097812,4.973476017021994,5.030192941508363,-0.034607016345074744
0.0001842145135318769,4.991702052575223,5.040415031748144,0.020968015832680258
0.0001850549789118475,4.99629119981037,5.006062902774156,-0.061208269451797866
0.0001862268539118475,4.9964739324385405,4.991804343486629,0.00794133391628607
0.0001873987289118475,4.961230579330489,5.046931697810712,0.03166796094828063
0.0001885706039118475,5.012873858582142,5.0234201711533615,0.010801927043270251
0.0001897424789118475,5.015837597564376,5.013934771395485,-0.013037702041162306
0.0001909143539118475,5.015316070382433,5.0148060197658095,0.018034646015409467
0.0001915325810835583,4.994706424854142,5.048134796786611,-0.04416123773738293
0.000192150808255269,5.046862961514232,5.001837339683773,0.003741107240754232
0.0001927690354269798,5.012960469806991,5.011871127715943,-0.002524235049415176
0.0001933872625986906,4.9774594737194064,4.986970488671398,0.02651984217742534
0.0001940054897704014,5.026491127105239,4.95174986055186,-0.0338812760761148
0.0001946237169421122,4.974381878064627,5.012587841165935,-0.028860399617619784
0.0001952419441138229,5.012080314205442,4.984706037811881,-0.046254204146230035
0.0001964138191138229,5.033033197701584,5.008568706645541,-0.03435364031019638
0.0001975856941138229,4.995107850392099,4.984600795747506,-0.030398374346578806
0.0001979305950975625,4.984761485174282,4.990654821607853,-0.01439319151205957
0.0001982754960813021,5.006704022902241,4.969652217852507,0.021868189047270156
0.0001986203970650417,4.988422629202147,5.001730836622041,0.001768738797100027
0.0001989652980487813,4.989766184874155,4.957304038282105,-0.008016398858040983
0.0001993101990325208,5.015281831777192,5.005460516511346,0.023377723403127555
0.0001996551000162604,4.9636649531037715,4.994179449286024,0.024190448408230758
0.000200000001,4.970067934270015,4.9878663699707175,0.02456853997301455
0.000200000002,-0.02519499392767269,5.037331105156056,4.959606618052362
0.000200047936891237,0.005810316806095578,5.000189670553678,4.974068303650633
0.0002000958717824741,-0.028375670056977262,4.996029822999847,4.939687570619487
0.0002001438066737111,-0.009405644534824268,4.986676128181253,4.892477431012026
0.0002001917415649481,-0.0027007814247008884,4.954035224640112,4.933578266661393
0.0002002396764561852,-0.04221508380077592,4.965274657125903,4.811268779840674
0.0002002876113474222,0.0052548587212654105,4.980887536558983,4.8798420277323435
0.0002003355462386592,-0.005251332937290593,4.945369496344752,4.823483244103824
0.0002006710905573185,0.040300714181106895,4.867586219613677,4.522890324062888
0.0002013421791946369,0.03890078011973858,4.511637250943335,3.8964587088224185
0.0002025140541946369,0.012260821051784158,3.5474653878806293,2.5911344590396634
0.0002036859291946369,0.05710152809314019,2.3602485544210308,1.1267975479864671
0.0002048578041946369,0.04642462141343045,1.0254354040189162,-0.26148866895690065
0.0002057165254558308,0.05390502770934262,-0.037936418884952236,-1.2002310415499908
0.0002065856848345651,0.034952710203298626,-0.9200467028265888,-1.9361368013528837
0.0002074329291667229,0.013846791648679004,-1.6954732611846128,-2.4487896654077046
0.0002086048041667229,0.01907281167630672,-2.384672424231652,-2.8785134169478606
0.0002095913697978367,0.0035067562010122925,-2.745696251773967,-2.907075896997434
0.0002101988487353198,0.0336800163386122,-2.7996228582000415,-2.8046168716322195
0.000211031892909009,-0.005670962358287754,-2.716147174424292,-2.463292570610488
0.0002118510722507873,-0.0055246366208695896,-2.367824002032903,-2.004319588748811
0.0002130229472507873,-0.04202400597444894,-1.821569727709476,-1.2406035254731338
0.0002141948222507873,-0.04176667954665333,-1.104946693626968,-0.4063929528639186
0.000215184981069701,-0.04693002192186557,-0.4114177472378343,0.2184612257816025
0.000216025583818366,0.012916022758589461,0.14282998308457487,0.7783411517090585
0.0002168744748317915,-0.06338758568364192,0.6047056230293382,1.1675638046517747
0.0002177974574683056,-0.0052171459981491895,1.0465189783295272,1.452224520203176
0.0002189693324683056,-0.04987768524521255,1.4004996176114866,1.5787123274679213
0.0002198906072743624,0.00014859495237058056,1.538067924668567,1.5851535577876155
0.0002204943083404002,-0.027374097848663716,1.5907593413092476,1.504738847285995
0.000221229176044943,0.023803797578558442,1.5193066566738973,1.366052777422846
0.000222131675830649,-0.0035192315156604096,1.337052736468617,1.0745324232557392
0.000223303550830649,0.05292136714339689,1.0142300061567233,0.6414397124731658
0.000224475425830649,0.07792902036680599,0.5623065216905658,0.17552008008572775
0.0002254333705247196,0.034551545693720785,0.20739382326995354,-0.18263801278020145
0.0002262724582735336,-0.00037716764672952874,-0.033379328256782546,-0.43148745693591345
0.0002271187163127449,0.026927637219463094,-0.29934533144707154,-0.6341955775878731
0.0002280830022571208,0.0036725603565794813,-0.5704331671477512,-0.809087675210591
0.0002292548772571208,-0.00808778471989555,-0.7964895253523038,-0.8902307296465917
0.0002301365537011527,-0.00950966101935701,-0.8660307948427274,-0.9208109400329992
0.0002307711621264723,-0.0012415544102905621,-0.871183745653228,-0.8780367821802905
0.0002314244208775055,-0.017605830425811077,-0.7928704288077822,-0.7352667244164657
0.0002324165655284415,0.022792944046872002,-0.7189038793361746,-0.5919302693796643
0.0002335884405284415,-0.04350227918502316,-0.5433265326048184,-0.3176244288538003
0.0002347603155284415,-0.00017642376854581573,-0.30933317473340644,-0.07376706162763724
0.0002356840285746272,-0.06058854473079955,-0.12275181398314051,0.11839193496812715
0.0002365214553667857,-0.0075948495096410835,0.03153507678841475,0.28671240840204687
0.0002373649442480685,-0.03597286432759373,0.190336224786484,0.38794470591668345
0.0002383718406414194,0.03097621155002327,0.38469992969279626,0.46910229375081847
0.0002395437156414194,-0.020721222960934396,0.4510505113965652,0.54464534320808
0.0002403869901862978,0.014085068068665958,0.5099508615668857,0.516666215917868
0.0002410537194703209,-0.01516198435892518,0.5048699191754837,0.4778156165664631
0.0002416559225656099,0.018332458474115743,0.4842832106469065,0.43558241695527916
0.0002427470555030491,0.032178758824821165,0.41804953543689133,0.2968779606662743
0.0002439189305030491,0.004562260331382107,0.2646572979302469,0.18214583001069065
0.0002450908055030491,0.04405391947400824,0.17185951023119547,0.03535139338612732
0.0002459648177771912,0.0004064519869634844,0.01805083009862834,-0.08875141311595106
0.0002467997056829917,-0.005949372910039492,-0.05699291480526236,-0.15395300907807427
0.0002476391998646366,0.015595349168280474,-0.12819258467865502,-0.2551363456399219
0.0002487056334559861,0.022681885830364713,-0.21078657364850126,-0.24405438119010475
0.0002498775084559861,-0.015134062618703824,-0.26365308441118673,-0.29958725307756784
0.0002506706404195671,-0.03503776637171263,-0.3469217287499958,-0.2590885863572039
0.0002513829107700372,0.0378257999195546,-0.2658730716763668,-0.25222184250278695
0.0002520733586012766,0.00899753320973986,-0.2671017163682107,-0.26161472261533003
0.0002532360939701268,0.0350807112630094,-0.21432131463107776,-0.12916289170056441
0.0002544079689701267,-0.0014356139260756188,-0.14109641563983366,-0.033365605134128964
0.0002555798439701267,-0.003588121438598769,-0.08078569269690522,0.021009768069717334
0.0002564338023139481,-0.04555668518441297,0.010761750274296794,0.032619547915598984
0.0002573452839804006,-0.00792400596273128,0.041381476257574476,0.1305544456733686
0.000258187367318073,-0.01835915180408783,0.08438316983391105,0.13072730298309693
0.000259359242318073,0.020714049293418062,0.13644696688430857,0.19455547764105505
0.0002603814012952682,-0.041774058577326585,0.17336206966898368,0.18079398227659782
0.0002610266073229696,0.0004587239041492173,0.10188173101911052,0.1649693901605334
0.0002618914793647445,0.0048783690726965975,0.12677032842553032,0.16564742753165917
0.0002626873699115836,-0.025872707733197525,0.08724347824743865,0.10199319286959142
0.0002638592449115836,0.0033652679653785843,0.137213032057281,0.0214187709328442
0.0002650311199115835,0.02233858759340355,0.08504382235867725,0.03689484688389626
0.0002660322183738895,-0.01937764395994807,0.0776678466154664,-0.019933064243222505
0.0002668733376694881,0.018897777040026542,-0.032455467690455396,-0.05155967154424404
0.0002677231405266665,-0.009173620249333924,-0.061327067329940546,-0.08022443772623691
0.0002686318320624996,0.0006906281944485431,-0.0499659889163318,-0.07271372037918361
0.0002698037070624995,-0.014492834956090595,-0.09533821274333606,-0.10154689641756422
0.0002707384453792134,-0.016810662101968805,-0.1029190107862814,-0.09146979330552488
0.0002713310875145777,0.005185364479303688,-0.10126244184961125,-0.09996286067753168
0.0002720948908005413,0.014606404036224705,-0.07678199254864132,-0.0897459142605537
0.0002729694904338947,-0.02999248813875598,-0.11379960573732645,-0.07743012230252377
0.0002741413654338947,-0.013177475493623832,-0.07054521064307379,-0.046870583753696
0.0002753132404338947,-0.0368360896703534,-0.041114291955759594,0.011875262959271458
0.0002762819264176062,-0.05349334601882178,-0.011503021009161502,-0.001259070883301015
0.0002771215418546732,-0.01067753894837934,-0.07435494210451142,0.026842349572262433
0.0002779686918673744,-0.035053621410581715,0.028796407537033802,0.07541020775675669
0.0002789193447430887,-0.04977113467373258,0.026059498787447004,0.06254728737270118
0.0002800912197430887,0.028097371695649718,0.09617595596499495,0.03653211718940668
0.0002809860735709927,-0.02502291288982982,0.00976792656594127,0.05439558814265869
0.0002816106582170574,-0.010480228001633623,0.03482255618601293,0.06392340084562909
0.0002822905578732378,-0.0019621867724929016,0.11201436453919433,0.05186488682933483
0.0002832515250015995,0.03216751575333989,0.01502532141141871,0.021530176700489023
0.0002844234000015995,-0.018376579244856635,-0.030780005602142148,0.02879339247019983
0.0002855952750015995,-0.004084699173373968,-0.004234633050007534,0.005596186577159143
0.0002865308368143929,-0.011080035222719862,0.012955381584125262,0.006942819660006184
0.0002873688775481236,-0.020959751149553948,0.0014555261535543185,-0.041617591607264234
0.0002882133535185319,-0.017605632736370887,-0.015355299580653146,0.0010681744215479648
0.0002892056623887517,0.022182178743030818,0.00433603823424035,0.0037917167669387387
0.0002903775373887516,0.0001389954541972313,-0.023831592986372597,-0.04456844234538055
0.0002912325378080535,0.004548037864296227,-0.003770082901863897,-0.082418650049832
0.0002918876633543572,-0.01708723204965626,-0.02061028249007718,-0.03903012743114867
0.0002924858719752105,-0.010554589789110993,-0.042965964338914045,-0.05947834658118484
0.0002935490775741299,-0.005746800794563207,-0.00983453979298605,-0.023042088294572022
0.0002947209525741299,0.03020488348011918,-0.05038580317078832,-0.02673194124080932
0.0002958928275741299,0.0013177196671642817,-0.02037854295123434,0.024212039551297172
0.0002967897107050052,-0.015294286803006714,0.021179762536863003,0.03748681554555166
0.0002976258453779246,0.021363281381112754,-0.02083688639084212,0.022829669788355256
0.0002984672317515995,-0.01708411164674196,0.009969906691787067,0.007336604375392977
0.0002995066325012742,0.0050084393470560245,0.019438561791121856,-0.00011803091462968957
0.0003006785075012742,-0.0067739981512911,0.026208925017780063,0.02582436381530541
0.0003014948551359311,0.05152168907672111,0.044540253430436536,0.008031748772472426
0.0003021868508342973,-0.004642609162675565,-0.022649237776089487,0.01763657915785431
0.0003028413218632732,0.027810522766266853,0.042421020071692274,0.02947555891311412
0.000303971932951386,-0.0036120419949584696,0.007925476142525896,0.031999481356482506
0.0003051438079513859,-0.02894512611086169,0.010824534610995237,-0.0024959801356122116
0.0003063156829513859,0.043859384615226156,-0.006650723836091575,0.002473150444068644
0.0003071652972026487,-0.02773737205501376,-0.01369212982861724,-0.07865777122609847
0.0003080023462027537,0.004236472332280848,-0.011825331441250333,0.004303658421864547
0.0003088422431495184,0.029985120368057578,-0.002897117215028773,-0.024831616271319596
0.0003099894358392718,0.022512782348469023,0.012581270386529118,0.021886988492379862
0.0003111613108392718,0.010555187916881916,-0.039427329888260906,0.03272984089919597
0.0003118711826508416,0.017173878643311484,0.030961378532880654,-0.0028107979044582057
0.0003126477012238933,0.015653078475762233,-0.04289990750694253,-0.019659488913521206
0.0003134264307312719,-0.016257730960795802,-0.007447309811067854,0.006221611997814322
0.0003145983057312719,-0.04776439527115228,0.008621319819965088,-0.025102214446080875
0.0003157701807312719,-0.0346191714106113,-0.06296943038053548,0.01983996326657984
0.0003168101681688801,0.017326538186029874,0.008032387923099071,-0.02433445916410249
0.0003176532403571354,-0.0368076753196636,0.0021175161941358192,-0.011328786442468194
0.000318506459090885,-0.0003274901552094053,-0.005730142131317708,-0.010618233100530006
0.0003193651210534613,0.03798196132311415,-0.003167567925062588,-0.008676328928068933
0.0003205369960534612,0.0033272696038623255,-0.04722836259633889,-0.0320990009479437
0.0003215188969311095,0.043525152913072504,0.01605102147159653,0.028941317818275466
0.0003221229090721809,0.025309727013090814,-0.013092274809828705,0.03006468757534848
0.0003229526285525032,0.010422635165576724,0.03589345925822827,0.005714795158565218
0.0003237741250483919,0.01948967410110772,0.04985874199665174,0.003217032442403797
0.0003249460000483919,-0.026632805370405424,1.305849187679519e-05,0.0411806813492524
0.0003261178750483918,0.006408152741979565,-0.004316596097824296,0.0019298571423717625
0.0003271071095257223,0.01390299965599906,-0.030900508070395762,0.017569517716894016
0.0003279479986844994,-0.024733777515280518,0.0011241809541368236,-5.499929794133829e-05
0.0003287971324885282,0.019790887651982954,0.0141741101931317,-0.008177752767880127
0.0003297214732952531,-0.03881566085535061,0.021156131454995092,0.017925943495315597
0.0003308933482952531,-0.00151119263581703,0.02422139606519622,-0.01585653018634722
0.0003318132189007761,0.039063799195288365,0.015278282401241615,-0.04653015962505286
0.0003324180732381767,-0.006856999363495116,-0.03080998298450918,-0.030185360393802492
0.000333149926882818,-0.0012901082860590659,0.015580287739294808,-0.001935775737859382
0.0003340554423985859,0.01086290150307119,-0.0001448431699471891,0.015249174731424224
0.0003352273173985859,0.011242802715727574,-0.011047621923574205,0.026779645365806123
0.0003363991923985859,0.05713820763708778,0.002611745336135251,-0.027801952281892084
0.000337355977104395,0.002336490042053579,0.014578471815140763,0.016339539974192088
0.0003381955941691416,0.0042096474278121585,0.006735823481457638,0.03694324613916799
0.0003390423250625739,-0.0015972311732807155,-0.03385649816505628,0.008889386922042036
0.0003400083317086832,0.02470772215205599,-0.026292542378914045,0.004661037890116985
0.0003411802067086832,-0.06118146998551003,-0.04487261974595304,-0.027745862036415218
0.0003420599782090712,-0.006100764448453746,-0.0025151883466981413,-0.016844802082396464
0.0003426960426990943,0.002173314732599117,-0.04680985612050958,0.0028528622574755585
0.0003433454276037078,-0.008944528872516814,-5.2222401484850346e-05,0.05335931901326168
0.0003443422731342964,0.009039064664853524,0.008764000152688294,-0.00836572982158927
0.0003455141481342963,0.006058059179347237,-0.007270033791806636,0.03461212676881405
0.0003466860231342963,0.010173584696554177,0.00725126315693064,-0.007403777548369291
0.0003476079534643361,-0.04128700867945613,-0.07684291847619977,0.016830863550319784
0.0003484463301623546,-0.034363609272955155,-0.005479410332139527,0.006091089420944791
0.0003492906847499099,0.029798885931800627,0.0027954691303860003,-0.0321760969098036
0.0003503001792310155,0.02414429254771029,-0.025921745465037425,-0.03654463315907223
