time,Vin,VC,I
0.0,-0.0045166109468877495,-0.03052636608751328,5.20950202955013e-08
1.4285714285714288e-10,0.7159718454925894,0.015663269613794068,2.3604294164250016e-06
2.8571428571428576e-10,1.4331476547872621,0.023520745394163635,-7.64504276039909e-07
4.2857142857142875e-10,2.1272523870899365,0.015965362718086826,-4.4907753050769565e-07
5.714285714285715e-10,2.859388043268308,0.015970552224396653,-7.206572223776598e-07
7.142857142857144e-10,3.590578001699735,0.010673716436734745,9.719410790186155e-07
8.571428571428574e-10,4.29837900716802,0.015016990922079686,-1.5718540198971056e-06
1e-09,4.984066170971282,0.007091751898670371,-1.6215913378717132e-07
4.557097868775119e-07,5.00521978163588,0.01112440589357612,-2.2219199028969096e-05
9.104195737550236e-07,4.9996511389785905,-0.026750527047036825,-4.4987802305752875e-05
1.365129360632536e-06,5.008644039717928,0.005425144751837004,-6.688967838308143e-05
1.819839147510047e-06,4.99849327289088,-0.007533160836139852,-9.056720999484267e-05
2.274548934387559e-06,4.992773651977675,0.008838701381505045,-0.0001091630151134173
2.729258721265071e-06,4.997735834162989,-0.017565331721281163,-0.0001310577901771489
3.183968508142582e-06,5.006913904825668,-0.028306197845168954,-0.00015337592569859243
6.366949158392747e-06,5.003581109382225,0.02234080954365703,-0.0002980067190773394
1.112686305869668e-05,4.993330505603464,0.04633607777591922,-0.00049483337561849
1.819712318121156e-05,4.981147280029024,0.06703425081371243,-0.0007516405943812524
2.763511618940897e-05,4.99467436125807,0.16423062260021912,-0.0010447544602713423
4.036150936802423e-05,4.981068104794228,0.31703727808451043,-0.0013472450502876549
5.660344812785907e-05,5.006985452918421,0.5703954591030952,-0.0016118270891103648
7.75876841338101e-05,5.009046148817558,0.9483383210105095,-0.0018077642790971502
0.0001040264931082925,5.021290909536983,1.4349801305164283,-0.001878641169194495
0.0001333233681082925,4.9814827543895595,1.9551051929815928,-0.0018154425252297237
0.0001626202431082925,5.002923698382937,2.474320175674138,-0.0016606899892337864
0.0001919171181082925,4.987202779156282,2.9500358556504067,-0.00146357622890682
0.0002212139931082925,4.9982374998074635,3.359860985167613,-0.0012538361152798266
0.0002505108681082925,5.01562818553339,3.6733130871710595,-0.0010503979852618177
0.0002798077431082925,5.007439295801815,3.9512030925242785,-0.0008657677781477865
0.0003091046181082926,5.001436985264978,4.192493559796241,-0.000704642283334736
0.0003384014931082926,4.978116436004215,4.344764123217744,-0.0005653473908554732
0.0003676983681082926,5.012459768354744,4.508110041435781,-0.000447384954639746
0.0003969952431082926,4.996564249586893,4.643997220936902,-0.0003491791174685514
0.0004262921181082927,5.018005953862842,4.708038015229536,-0.00027163634505651907
0.0004555889931082927,5.0084334166342614,4.798822033868104,-0.00020928554100410303
0.0004848858681082927,5.005771952166998,4.841152402293682,-0.00016082268321862477
0.0005141827431082929,4.98470796359684,4.890473015608501,-0.00012222371219149797
0.0005434796181082928,4.992158835517651,4.91369465496433,-9.184515681627721e-05
0.0005727764931082928,4.985247867942527,4.958073322425017,-6.702184301130178e-05
0.0006020733681082928,4.981641109678654,4.966454193446486,-4.942490472360992e-05
0.0006313702431082928,5.004566635497027,4.961551670297835,-3.654559839953543e-05
0.0006606671181082929,4.9900792272782235,4.9930496482397615,-2.5021468956437105e-05
0.0006899639931082929,5.002782940496172,4.984129730179136,-1.7841090008178883e-05
0.0007192608681082929,4.977002154673619,4.98113034111595,-1.3235951327687736e-05
0.000748557743108293,4.996257676600699,5.002407201071606,-1.136907826275603e-05
0.000777854618108293,5.00515626871137,4.987895473078232,-8.329850849303481e-06
0.000807151493108293,4.985629306468457,5.004724003288756,-6.610171062545421e-06
0.000836448368108293,5.007210305455506,5.001988470963114,-2.412674942705675e-06
0.0008657452431082931,5.016134160606602,4.975819408193929,-3.816096988629373e-06
0.0008950421181082931,5.005640378641879,4.999356338786726,-1.0356904974457812e-06
0.0009233890058433464,4.984439941872415,5.001982227717326,-1.5646398542696696e-06
0.0009462427018556493,5.007726720360991,4.968065811122688,-4.800895470320258e-07
0.000965300866745692,5.009805958866254,5.0082369717945605,4.9672748256437e-07
0.0009809328151044073,4.973241567839163,4.997241912396597,-1.498950348637338e-06
0.0009912515426465545,5.0062167604124195,4.979308185045277,4.651227124116909e-07
0.001005171864291485,4.987676380206715,4.983194013544074,1.1847676209442238e-06
0.001020356602385038,5.008751411102474,5.004902044112595,-3.888488170667246e-07
0.001042534779647264,4.998650221212529,4.998675693898323,-1.9583060398233597e-07
0.001065314382382327,4.962901666117728,5.004599889576848,1.6036359574062384e-06
0.001093677432691156,5.003234163789972,4.987420299013649,1.0250908399725074e-06
0.00112203491935127,5.035614399194793,4.985689428557815,-4.258475875575293e-07
0.00115133179435127,4.993891820714046,5.001781748801284,8.896498922203131e-07
0.001172258133636984,4.998689983529016,4.99958917994253,1.8875076566746994e-06
0.001193184472922699,4.994220119187203,5.017849971364796,1.1587688926595545e-06
0.001214110812208413,5.013372707475435,4.997241749194438,2.021399382841774e-06
0.001235037151494127,4.993618199706897,4.980889006048833,9.311473918468552e-07
0.001255963490779842,4.973504943533673,4.995032115458826,8.669265186722095e-07
0.001276889830065556,4.982282426063342,4.981974865710505,2.277341137686167e-06
0.00129781616935127,4.997416676837741,5.009465189985117,-7.899515934711027e-07
0.00135640991935127,4.970648401246132,4.99916399481416,2.7290433971231148e-06
0.00141500366935127,5.008118735408934,5.01917347140631,-5.51161432342668e-07
0.00150289429435127,4.983373889909128,4.981660054660859,3.893419397653337e-07
0.001561356560239362,5.012901763962912,5.0233787110101655,-3.2098729736218076e-07
0.001619818826127455,4.99864391637383,5.013134386144572,-1.8752341863208188e-06
0.001678281092015546,4.976208600840169,4.999415953555654,1.6347944132504816e-06
0.001736743357903638,5.007415929351381,5.0088856856631505,8.955937585918167e-07
0.001795205623791731,4.9948459848235816,5.007341194096377,-1.6268620787542374e-06
0.001853667889679823,4.99692684418135,4.9961853234791676,1.9559179278334488e-06
0.001912130155567914,5.010325714892892,4.999816596909126,-4.935671528229067e-07
0.005000001002201119,4.989022967202417,4.9662249599056985,-1.093170510240801e-06
0.005000001144743816,4.245995872388467,5.000998018699494,9.151983234654446e-07
0.005000001287286514,3.586006732922671,4.9712367867101745,5.088984442590915e-07
0.005000001429829211,2.8447680911421496,5.009642714880782,6.249083877505e-07
0.005000001572371908,2.1264359048806027,5.009455859052995,-2.0407214632470328e-06
0.005000001714914605,1.427436321309419,5.014651696262989,-4.503370090083526e-07
0.005000001857457303,0.7263615462258362,4.9724080670889785,-1.3501897113440684e-07
0.005000002,0.009953250542363446,4.993777894130641,3.0984611441500203e-06
0.005001049750101576,2.940571580654786e-05,5.00106486828135,5.136385572716583e-05
0.005002097500203153,0.016782433302766755,5.000120345528459,9.940735592836734e-05
0.005003145250304729,-0.006136645115876886,4.999443914421814,0.00015051794146658375
0.005004193000406305,-0.025862239363140152,5.004889007127611,0.0002006214499573966
0.005005240750507881,-0.007230310160133591,4.968837760498592,0.0002483149553090338
0.005006288500609458,0.014840982376966915,4.987777388924274,0.00029175419061931387
0.005007336250711034,0.004789701930776956,4.983194992890195,0.0003389319313261671
0.00501467052940012,-0.0003756196881114092,4.961027696189589,0.0006189214652092433
0.005029339086778292,0.0066134971153312475,4.811357145834199,0.0010632614919359616
0.005051071483251244,0.012855539275584978,4.498585929770774,0.0015159757707331374
0.005074766772450614,-3.896183274053333e-05,4.127604233903,0.0017828402673400643
0.005102145468519775,0.0014207227719716976,3.6158729008799493,0.0018775772147482683
0.005130960229612571,-0.016745006526678995,3.0696075426184506,0.0018272061837133022
0.005160257104612571,0.002256085588171637,2.570828533956073,0.0016778477701696543
0.005189553979612571,0.004096425768160784,2.1221740276901424,0.0014822052528574185
0.005218850854612571,0.0025305685942936433,1.7022277389723837,0.0012744400303398309
0.005248147729612572,0.01377592245706138,1.390034388278287,0.0010667051815466517
0.005277444604612572,-0.0024598524667703682,1.059481750073763,0.0008812332435084939
0.005306741479612572,-0.0038034976518309567,0.836825676786024,0.000716740387710649
0.005336038354612572,-0.005279716260917194,0.6360851771532045,0.000573048138927431
0.005365335229612573,-0.006078193941169607,0.47531905166632366,0.00045763642732334797
0.005394632104612573,-0.002589804757021902,0.3863074540276622,0.0003563224535198517
0.005423928979612573,0.009357994249514948,0.2926945308908399,0.00027482458738058114
0.005453225854612573,-0.0015122028575964286,0.2014087292730422,0.0002117709785168388
0.005482522729612574,-0.024097045363002875,0.14396800893809858,0.00016314906202353121
0.005511819604612574,0.0054753015073291875,0.11735588536128812,0.000123836970500225
0.005541116479612574,0.007821667164598978,0.050651650911076984,9.330944984235874e-05
0.005570413354612574,0.0008567518503590902,0.040934490007833155,6.889077838175831e-05
0.005599710229612575,0.010789344191825406,0.0650159774040579,5.0510209814105295e-05
0.005629007104612575,0.0014185518984707545,0.047390948750448664,3.7062947677761005e-05
0.005658303979612575,-0.0036638661118131048,-0.007174564276309168,2.6278940501040147e-05
0.005687600854612575,-0.007394571095925067,0.029848504304923473,1.610185745797206e-05
0.005716897729612576,0.01605549025298999,0.0010318966834586872,1.2373327230624672e-05
0.005746194604612576,-0.011142101478374827,0.022932821229272732,1.0270488699196108e-05
0.005775491479612576,0.030104248574799094,0.01464455902305056,6.510834199093458e-06
0.005804788354612576,0.0011338980168926786,0.016929504790159554,4.62006784740674e-06
0.005832106534663199,0.02733676154316465,0.012379507544271898,2.9065042884199025e-06
0.005853772197296405,-0.010052644103679571,0.003817016658698707,1.4924511261365314e-06
0.005871565187930353,-0.010815729679483665,0.015501617545181543,4.347301157406707e-06
0.005887671860817771,-0.015502204665059152,0.0007639641616873384,1.819049444644813e-06
0.00590386808964078,0.001422647435991917,-0.018794381920307066,-4.791557644735422e-08
0.005919497483312925,0.0162508123056314,-0.04076919616938602,9.939429553889025e-07
0.005940281592049156,-0.029664946689299674,0.006019856728466192,2.8627201080543306e-07
0.005963204673684706,0.00766797999184809,0.02217602172189948,-1.7286572174920791e-06
0.005979804995850716,0.0015878446601695255,0.009098387578356045,-5.137085098183323e-07
0.005990544294028911,-0.014234265129789415,-0.01592990473456119,1.1047037655967241e-06
0.006005241787707951,0.005446636065495157,0.03556064336537456,1.1058960189924412e-06
0.006019542903194,0.02216721142465065,-0.00710798429453731,2.5194249950518054e-07
0.006042028612150953,-0.013815048154761598,-0.0037105053366996233,-9.339824073376721e-07
0.006064041689431519,-0.007782234362048752,0.001596701803798544,-1.0081477113237683e-06
0.006092864020626959,0.00283979390265934,-0.0031109703123972155,-2.7792420200966e-06
0.006120503221756822,0.02001589417739465,0.010533323341124536,-2.1226250936533253e-07
0.006149800096756822,0.01294453320147686,-0.005086634014516565,-1.5803521340791456e-06
0.006170726436042536,-0.005282275246619705,0.005605465005574145,-3.1427710137477433e-07
0.006191652775328251,0.005816991000861831,-0.011607339676614732,-2.0949224755257508e-06
0.006212579114613965,0.004906403260289069,-0.00598922343533723,2.0573202973381855e-06
0.006233505453899679,0.009221426960772577,-0.021584006539374662,1.7991911478206092e-06
0.006254431793185394,0.009386584074150557,0.025794282780112678,4.210094867403487e-07
0.006275358132471109,-0.015152868735160759,-0.01018611074429187,1.1618134791606185e-06
0.006296284471756823,0.02099838517002746,-0.01053835638519186,-4.857652692136103e-07
0.006354878221756823,-0.009626698032251253,0.003575868063408744,1.425287999429013e-06
0.006413471971756824,-0.029191626666396134,-0.022807228501148982,4.888600378368782e-07
0.006501362596756825,-0.00803522375346081,-0.0024264670663193405,-4.5388223141503315e-07
0.006559448063417754,-0.0014623636175130719,-0.0170354053755526,-8.303569507229783e-07
0.006617533530078683,-0.03353242971763726,-0.008247685424534208,6.382488009623246e-07
0.006675618996739613,0.009197208411784261,0.028368951811673367,-7.355921405572347e-07
0.006733704463400543,-0.004928346356973019,-0.015064658125352483,-3.1683947174055444e-06
0.006791789930061473,0.0021202913176003027,0.010331691447491732,1.618786652292095e-06
0.006849875396722402,0.03444993116983143,0.000792704535428856,1.1129722961199209e-06
0.006907960863383331,-0.01119294945631152,0.009078870228639225,2.2410044566289045e-06
0.01,-0.03515494772109769,0.02536949344816964,7.909821313634121e-07
0.01000000014285714,0.7101366441250513,0.003052337637320728,-1.8653296509032682e-06
0.01000000028571429,1.40070693369118,0.008710519492800163,-1.7933049887193446e-07
0.01000000042857143,2.1498783490104385,-0.002933886845871072,1.1393413199488568e-06
0.01000000057142857,2.8285566948013794,-0.007473011566830775,6.769193228124867e-08
0.01000000071428571,3.586211685400497,-0.02668631049430878,8.176245849378447e-07
0.01000000085714286,4.293179828442675,0.00859234822932966,1.064049842826309e-06
0.010000001,4.9889667665273825,0.00168294326303538,-4.4685329220803646e-07
0.01000052928756953,5.015859122500858,-0.008628230711774425,-2.6286242317108597e-05
0.01000105757513907,5.011157246486298,0.008977697209062907,-5.249352334146993e-05
0.0100015858627086,5.0154512965019675,-0.0132215188082795,-7.922146259022979e-05
