t,Vin,VD
0.09530155107211705,-8.066719270574062,-6.816841659660345
0.09613860464354562,-8.376480030844057,-6.808749220746724
0.0969756582149742,-8.694458486750092,-6.8186789862867325
0.0978127117864028,-9.019253709974059,-6.823226627722418
0.09864976535783138,-9.334077671974372,-6.816392802054035
0.100000000001,-9.849110120679917,-6.811887757724984
0.1010165440743597,-9.465140991986459,-6.817228522179275
0.1020330881477194,-9.075166898757628,-6.811708252555047
0.1030496322210791,-8.691771759966874,-6.815827450899617
0.1040661762944388,-8.305063144998243,-6.813365057385313
0.1050827203677985,-7.905670187529749,-6.81388313940652
0.1060992644411582,-7.533032833039021,-6.806345801875253
0.1071158085145179,-7.135169585313,-6.799515782134352
0.1075064335145179,-6.9845108601603005,-6.803331105995761
0.1078970585145179,-6.837661145679925,-6.761942645387102
0.1082876835145179,-6.685087961152728,-6.662304020395729
0.1086783085145179,-6.5297039276902975,-6.524087744761728
0.1090689335145179,-6.369402997373928,-6.3725869386027565
0.1094595585145179,-6.208331391731884,-6.211774552143504
0.1098501835145179,-6.063156115481844,-6.067327403555574
0.1102408085145179,-5.906382668356399,-5.8997229629647
0.1106314335145179,-5.75056017483092,-5.748446798151541
0.1110220585145179,-5.584998151099341,-5.5981429793770925
0.1114126835145179,-5.4421430480401245,-5.43199646586625
0.1118033085145179,-5.277459569563895,-5.278229038669028
0.1121939335145179,-5.123782828597613,-5.122345947138661
0.1125845585145179,-4.968737656469037,-4.9655108993121955
0.1133658085145179,-4.662734582882985,-4.643289208331778
0.1140354513716608,-4.380546094927197,-4.380800748113268
0.1147050942288037,-4.125055770233037,-4.126128907850258
0.1153747370859466,-3.848102174385803,-3.849890731646398
0.1160443799430894,-3.5795588266113283,-3.584757689339764
0.1167140228002323,-3.3226634411591074,-3.316905067116952
0.1173836656573751,-3.038122780404799,-3.0472009517450314
0.118053308514518,-2.7813503990729282,-2.7825576064735382
0.1189461656573752,-2.4182184157355895,-2.4233010847764267
0.1198390228002323,-2.0664434294706573,-2.072468140286464
0.1207318799430895,-1.707711647432741,-1.7081457896754877
0.1216247370859466,-1.3453457204920527,-1.3602471762441486
0.1225175942288038,-0.9994575970942091,-1.0013574087123198
0.1234104513716609,-0.6383616828157997,-0.6279579348020978
0.1243033085145181,-0.27028869124198734,-0.2804109388979392
0.1250845585145181,0.038157869789169054,0.03244616409344046
0.1254751835145181,0.1875763219013943,0.1881095470571956
0.1258658085145181,0.35463039714380196,0.3571516705486804
0.1262564335145181,0.5031849236519329,0.5010389422849622
0.1266470585145181,0.662591384327466,0.6107801397782456
0.1269601505055461,0.7794224371191502,0.6560690923540302
0.1272840834102677,0.9031799733284596,0.6767025133442436
0.127628292153985,1.028416109539125,0.691460845573244
0.128409542153985,1.334384715646549,0.7038643511549905
0.1293023992968422,1.661829438491529,0.712415178023117
0.1301952564396993,2.0059161554949103,0.7303520089040307
0.1310881135825565,2.3579116749020512,0.7335845279051152
0.1319809707254136,2.6919331879601875,0.7402483107904357
0.1328738278682708,3.031159887194085,0.7333973476442435
0.1337666850111279,3.3778560126973156,0.7358170658721852
0.1346595421539851,3.716606429258127,0.7506903499727513
0.1368541038981787,4.552985540426285,0.7464352351465674
0.1390486656423722,5.390461043097806,0.7605970746152513
0.1412432273865657,6.224878877939893,0.7611769499719828
0.1434377891307593,7.055517402402619,0.7633700930781955
0.1456323508749528,7.900101143890806,0.7710162036531187
0.1478269126191464,8.729477531421082,0.7730232796329347
0.1500214743633399,9.552562636411716,0.771923431726991
0.1526277358210556,8.557389901974338,0.7743901167498385
0.1552339972787714,7.569219319381111,0.7669739863338235
0.1578402587364871,6.563171111121889,0.756674101241607
0.1604465201942029,5.580998081927816,0.7555534307247732
0.1630527816519186,4.589840658565662,0.7579634742340774
0.1656590431096344,3.5937589992100523,0.7448690310712427
0.1682653045673501,2.6021311141840897,0.7284891167059095
0.1688233402816359,2.392016511834609,0.7245907035096276
0.1693813759959216,2.175810133188334,0.7233430151091268
0.1699394117102073,1.9613357302483732,0.718817366365625
0.170497447424493,1.7524000436350797,0.7196083134852614
0.1710554831387788,1.5364207121409204,0.7123048352179676
0.1716135188530645,1.3240164223064501,0.6969165370674414
0.1721715545673502,1.10450125132337,0.695027466564444
0.1725621795673502,0.9551595014946705,0.6802134423030467
0.1729528045673502,0.808994948624756,0.6592702424298938
0.1733434295673502,0.6557823080203798,0.6079030106728543
0.1736601194332191,0.53670909564713,0.5298668594916551
0.1739965846377706,0.4046268067523484,0.4038908051444451
0.1742509684441389,0.3068409733747218,0.30193680631538333
0.1753098921589771,-0.12011185486270214,-0.11875337554885708
0.1761469457304057,-0.4633216910423351,-0.4540755204801108
0.1769839993018343,-0.7941253595995815,-0.794867128822746
0.1778210528732629,-1.1271928891851364,-1.1313577888853101
0.1786581064446914,-1.4666943626274909,-1.4559059376372918
0.17949516001612,-1.7961465523760973,-1.808577608509962
0.1803322135875486,-2.1321070315115724,-2.1309645862046187
0.1811692671589772,-2.4641101067951334,-2.461067807255004
0.1818947135875486,-2.7612679251346064,-2.757974974824135
0.1826201600161201,-3.049934746636053,-3.041776974730932
0.1833456064446915,-3.3364939071850546,-3.3417737942948267
0.184071052873263,-3.6167734041388795,-3.6335515951975768
0.1847964993018344,-3.9217623663090055,-3.9175244493530537
0.1855219457304058,-4.215992473704061,-4.205477647872765
0.1862473921589773,-4.502421237313952,-4.502319613706832
0.1870286421589773,-4.816822561256114,-4.8125422471798815
0.1874192671589773,-4.975321120335371,-4.965651955960147
0.1878098921589773,-5.126204154580973,-5.121884100290306
0.1882005171589773,-5.274418820489648,-5.2789594384316745
0.1885911421589773,-5.4415880560632255,-5.441167206154779
0.1889817671589773,-5.587287114001826,-5.589200961272219
0.1893723921589773,-5.75550668426444,-5.751759890074071
0.1897630171589773,-5.8987719729888175,-5.906383510355078
0.1901536421589773,-6.059290591755279,-6.0684713519156706
0.1905442671589773,-6.220341169058483,-6.2209785694608755
0.1909348921589773,-6.368717499444782,-6.366501524805192
0.1913255171589773,-6.536807987703758,-6.526683512162497
0.1917161421589773,-6.682699907869775,-6.682457834401243
0.1917649702839774,-6.705300549101089,-6.699847769882002
0.1918626265339773,-6.742548143904907,-6.740885998851124
0.1920579390339773,-6.8101487032330015,-6.783186555798103
0.1921067671589773,-6.8406388869004955,-6.7948902077902105
0.1922044234089773,-6.875420859522317,-6.792886678149547
0.1923997359089773,-6.952993105851986,-6.801648834655923
0.1927903609089773,-7.100973011958789,-6.806967117181408
0.1936274144804059,-7.420850709256349,-6.808286936786766
0.1944644680518345,-7.743125586349734,-6.811520741554557
0.1953015216232631,-8.067934059963903,-6.808233599350364
0.1961385751946917,-8.372825145258513,-6.819076675324894
0.1969756287661202,-8.70210732292242,-6.82040089699229
0.1978126823375488,-9.015129468803526,-6.812878837337239
0.1986497359089774,-9.33243394155583,-6.815362075286095
0.2000000000020002,-9.84980672369292,-6.819739529735567
0.2010167266644557,-9.455178665816245,-6.809414768216547
0.2020334533269111,-9.061309105327132,-6.823157562239095
0.2030501799893665,-8.694018309091605,-6.811757489336231
0.204066906651822,-8.302032225966078,-6.812794051540095
0.2050836333142774,-7.9110689394272145,-6.811440600902407
0.2061003599767328,-7.518600582681456,-6.808687868153289
0.2071170866391883,-7.124962891997876,-6.8060505945181315
0.2075077116391883,-6.989457410498625,-6.805438959739693
0.2078983366391883,-6.835101679088511,-6.764947925386305
0.2082889616391883,-6.6819186231364505,-6.676109261475861
0.2086795866391883,-6.526171825022271,-6.535657490881213
0.2090702116391883,-6.375805408925044,-6.377611828357044
0.2094608366391883,-6.214986875414726,-6.203304636099579
0.2098514616391883,-6.053546944541307,-6.064859370912855
0.2102420866391883,-5.898771408464692,-5.89945118394225
0.2106327116391883,-5.742679075195775,-5.746151189978733
0.2110233366391883,-5.589301931765731,-5.5864925256079525
0.2114139616391883,-5.435588512165211,-5.4275269796602315
0.2118045866391883,-5.282545495089195,-5.2806025869614945
0.2121952116391883,-5.117170791314865,-5.122293796649834
0.2125858366391883,-4.970588909362306,-4.96865392707463
0.2133670866391884,-4.645128189864419,-4.660622775918811
0.2140367294963312,-4.380868709443234,-4.389899876844154
0.2147063723534741,-4.109232184283869,-4.117215709416631
0.2153760152106169,-3.841737174907738,-3.856545287711878
0.2160456580677598,-3.584122408449665,-3.5824659097981573
0.2167153009249027,-3.309030293947669,-3.3190474600366
0.2173849437820456,-3.042538526762344,-3.056385515425103
0.2180545866391884,-2.7662887494001747,-2.7863659861156225
0.2189474437820456,-2.425035979204646,-2.4153285642561877
0.2198403009249027,-2.062699522741212,-2.0632288334768387
0.2207331580677599,-1.7113406991409443,-1.711849996796758
0.221626015210617,-1.3444950635599506,-1.3438166429893807
0.2225188723534742,-0.9936887684638824,-0.9935262761520408
0.2234117294963314,-0.6379336883524374,-0.6352275940124205
0.2243045866391885,-0.28355628397803706,-0.28523782868180875
0.2250858366391885,0.0316345158303528,0.02408930984165077
0.2254764616391885,0.17809217640348762,0.1931101160558717
0.2258670866391885,0.3508965421526318,0.34415251847780914
0.2262577116391885,0.509931542861759,0.4987375533216872
0.2266483366391885,0.6755701095022328,0.6059972977253529
0.2269624321550177,0.7836099522558336,0.6550959663072614
0.2272871161700585,0.8969448639045773,0.670945917436835
0.2276310065841846,1.0326660609113436,0.6890651516888503
0.2284122565841846,1.3315783525828635,0.6963241746117108
0.2293051137270417,1.6706770488199072,0.7157685762981789
0.2301979708698989,2.0145267694693607,0.718645339616828
0.231090828012756,2.359484255600102,0.7242737739025632
0.2319836851556132,2.6899226784994736,0.7440393415027776
0.2328765422984704,3.0371967451025714,0.7445991213247495
0.2337693994413275,3.3766427112991138,0.7418626687937181
0.2346622565841847,3.7123103682547525,0.7449834584487519
0.2368564307230773,4.5582247145938775,0.7526410076577033
0.2390506048619699,5.392439781404413,0.7574793569809112
0.2412447790008625,6.2230551652513,0.7612901614471319
0.2434389531397551,7.06318742159854,0.7654687483180247
0.2456331272786478,7.898714748387741,0.7724573867832422
0.2478273014175404,8.725591140025232,0.7766893997771387
0.250021475556433,9.554967280263025,0.7692892711608073
0.2526277422934171,8.562705578754823,0.7757282049763495
0.2552340090304012,7.567654987382791,0.7644448121589743
0.2578402757673853,6.576163373268753,0.7595912615309113
0.2604465425043694,5.576629188902795,0.7561846188586534
0.2630528092413536,4.586128140870798,0.7541953122716476
0.2656590759783377,3.590530129782596,0.7348465770400006
0.2682653427153218,2.6072924610898607,0.7309653786970682
0.2688233784296075,2.379004693011258,0.7342717690272126
0.2693814141438931,2.1710529261135454,0.7319176498198335
0.2699394498581788,1.9619044585390997,0.7220343797106463
0.2704974855724645,1.7482945274398465,0.7198534632899231
0.2710555212867502,1.538500924430126,0.7079817362674844
0.2716135570010358,1.326272085395309,0.7088793738730622
0.2721715927153215,1.116197854150446,0.6886185667771956
0.2725622177153215,0.9573692526009514,0.6713775610097092
0.2729528427153215,0.8142826156433907,0.6629080995349805
0.2733434677153215,0.6477983539878409,0.6092362850945613
0.2736601553783277,0.5450908911658351,0.5235598852996525
0.2739966127779255,0.4024805476614023,0.39831300300964056
0.2742510337696016,0.30223510220787986,0.3001638601575033
0.2753099654748735,-0.12569279217226131,-0.12478508630664746
0.2761470190463021,-0.451879845692275,-0.45101975567489244
0.2769840726177306,-0.7996112383112381,-0.7916192912115754
0.2778211261891591,-1.1136414246581212,-1.1305636791553246
0.2786581797605876,-1.4529171550422246,-1.4662750175445607
0.2794952333320162,-1.8012470745215947,-1.800180476830164
0.2803322869034446,-2.138678972170714,-2.1407420602185137
0.2811693404748732,-2.4717599365352654,-2.4697530652485415
0.2818947869034446,-2.764444804951769,-2.758044926575187
0.282620233332016,-3.046199039552673,-3.037850964727037
0.2833456797605873,-3.3367438658561523,-3.341639893979628
0.2840711261891588,-3.629113473982955,-3.6307630473252828
0.2847965726177301,-3.9203800977736316,-3.921416768890314
0.2855220190463015,-4.211247888397443,-4.210810735079606
0.2862474654748729,-4.505048601265425,-4.504773399149553
0.2870287154748729,-4.820943215624239,-4.818237919189717
0.2874193404748728,-4.969292980526647,-4.961723872980129
0.2878099654748728,-5.1232014718364285,-5.132106657228059
0.2882005904748728,-5.282136806815277,-5.287464525469807
0.2885912154748728,-5.438353893211466,-5.440376987726423
0.2889818404748727,-5.591289101034636,-5.596841216937435
0.2893724654748727,-5.753366318006608,-5.748022844804398
0.2897630904748727,-5.9004353153525555,-5.906055404003679
0.2901537154748727,-6.064473569346536,-6.05798618347518
0.2905443404748727,-6.21437832133007,-6.221291064472128
0.2909349654748726,-6.378708784859046,-6.382611060255689
0.2913255904748726,-6.521812617029173,-6.529134002160022
0.2917162154748726,-6.685498305284757,-6.67650624667971
0.2917650435998726,-6.704187460175896,-6.708120374414483
0.2918626998498726,-6.747004543901813,-6.738520829892677
0.2920580123498726,-6.819854174926678,-6.788578708501507
0.2921068404748726,-6.840558630566896,-6.789472859171756
0.2922044967248726,-6.877627760258863,-6.793112528465367
0.2923998092248726,-6.946798432847336,-6.80652340700395
0.2927904342248726,-7.103044987243751,-6.796920021815434
0.2936274877963012,-7.414323884816408,-6.805954185973021
0.2944645413677297,-7.740585175298979,-6.806701689609309
0.2953015949391582,-8.06437092631092,-6.80927901168718
0.2961386485105867,-8.372968728550807,-6.809121457774492
0.2969757020820152,-8.69191773175665,-6.813935232767203
0.2978127556534437,-9.026177139938596,-6.821255699416779
0.2986498092248723,-9.338828746596205,-6.809230160507163
0.3000000000030004,-9.840112424138928,-6.821371002523852
0.3010162721131096,-9.456267889550515,-6.830969728620569
0.3020325442232187,-9.076571749926313,-6.820729358994709
0.3030488163333278,-8.693859881869157,-6.810752830789418
0.3040650884434369,-8.29417309609384,-6.816102216962042
0.305081360553546,-7.915364149794981,-6.811039160759558
0.3060976326636551,-7.522553751187178,-6.801070640250803
0.3071139047737643,-7.144562930110984,-6.802396771985053
0.3075045297737643,-6.993559395252221,-6.8007122827162805
0.3078951547737642,-6.836636007822173,-6.762210796039418
0.3082857797737642,-6.68393646413424,-6.664401462207127
0.3086764047737642,-6.52796307502188,-6.526318933880494
0.3090670297737642,-6.363813934336845,-6.369154341684322
0.3094576547737641,-6.222131181649365,-6.2067691822552105
0.3098482797737641,-6.0507531189152965,-6.067622772263742
0.3102389047737641,-5.895445658739265,-5.90436949443604
0.3106295297737641,-5.735019431098379,-5.741288634730527
0.3110201547737641,-5.59018994148639,-5.59916343071584
0.311410779773764,-5.442351309834722,-5.441632357188655
0.311801404773764,-5.281902762805032,-5.277042769271262
0.312192029773764,-5.126597117215145,-5.125671273134174
0.312582654773764,-4.9623626591086945,-4.9688928673817125
0.3133639047737639,-4.655622438173114,-4.665680676826717
0.3140335476309067,-4.391323764051133,-4.384839075402229
0.3147031904880496,-4.115418204761787,-4.118313564256282
0.3153728333451924,-3.853097393951441,-3.8522978196454427
0.3160424762023352,-3.5765750240540526,-3.588119558896412
0.316712119059478,-3.3130541786516954,-3.3087839460106636
0.3173817619166208,-3.045116091287613,-3.0509217421613286
0.3180514047737637,-2.7734594322656285,-2.781148968085613
0.3189442619166207,-2.4199616265356565,-2.4260952132699205
0.3198371190594778,-2.0679859347866776,-2.0706963990868736
0.3207299762023349,-1.694635092311576,-1.7063697746523874
0.321622833345192,-1.35531470304887,-1.3445260657514835
0.3225156904880491,-1.0000519293894852,-1.0006003457166488
0.3234085476309062,-0.6236414326170782,-0.6443549872519753
0.3243014047737633,-0.2819457124687503,-0.27989952065717544
0.3250826547737633,0.030512089095761273,0.035084232256889565
0.3254732797737632,0.18734955962287858,0.19423675802119195
0.3258639047737632,0.35283587502633945,0.3424150276005372
0.3262545297737632,0.5061110090643416,0.4917929349212808
0.3266451547737632,0.6594458161075581,0.6078508383212464
0.3269567823555578,0.769084425668127,0.6566606717311949
0.3272796249317204,0.9023769446328402,0.6728737237431462
0.3276243311719502,1.0326093300774002,0.6829803094939301
0.3284055811719502,1.328991662939855,0.7032589924902902
0.3291868311719501,1.6224873638659856,0.7130212651542607
0.3299680811719501,1.9254634539276996,0.7143891602979546
0.3307493311719501,2.2173788849676974,0.7233995407999676
0.33153058117195,2.522192615838223,0.7372916793986926
0.33231183117195,2.8264994078862724,0.7398440922156903
0.3330930811719499,3.1106449701910694,0.7448793429889121
0.3338743311719499,3.4234372226826792,0.7464330835905514
0.3342649561719499,3.5611796870128885,0.7486015922925611
0.3365158875127332,4.4221621287686315,0.7437849406613877
0.3387668188535165,5.288599253100485,0.7589290069666613
0.3410177501942999,6.145289815754433,0.7586440856176633
0.3432686815350832,6.990255897088138,0.7658066508935966
0.3455196128758666,7.8458073115533296,0.7668529019218173
0.3477705442166499,8.702031046592138,0.7686029954728835
0.3500214755574332,9.553876788291237,0.7797231632516938
0.3526277422944174,8.55853422304715,0.7679745355172809
0.3552340090314015,7.559224018895418,0.7707413527462534
0.3578402757683856,6.573360293782675,0.7708869415841748
0.3604465425053697,5.5859504583367645,0.7439634892036697
0.3630528092423538,4.585405842660686,0.7456679013508476
0.3656590759793379,3.5965195911473207,0.7315052990493033
0.368265342716322,2.603954277729603,0.725671045676731
0.3688233784306077,2.3845899891642794,0.7330978926335897
0.3693814141448933,2.16934770381662,0.7320691621786494
0.369939449859179,1.952458894955481,0.7167442698342588
0.3704974855734647,1.7489791086406627,0.7184876267315412
0.3710555212877504,1.538926591339184,0.7093487171063606
0.3716135570020361,1.320449655766258,0.6969132323934502
0.3721715927163218,1.1123694459520093,0.680066616231012
0.3725622177163218,0.9655828207377908,0.6794091683131938
0.3729528427163217,0.8050704261363094,0.6568802365154996
0.3733434677163217,0.6671463150930839,0.6067661445365871
0.3736601553881945,0.5331606166555071,0.5211488055502929
0.3739966127955346,0.4018605698802634,0.39120994612613325
0.374251033760937,0.3032538817993387,0.30056629176294947
0.3753099654486869,-0.12475745224771037,-0.1272707552603947
0.3761470190201155,-0.4516666120574191,-0.44993712821132054
0.376984072591544,-0.7993710743920084,-0.7862275184757005
0.3778211261629725,-1.1309750880663136,-1.1321719410182596
0.378658179734401,-1.4534950815567556,-1.452447723509671
0.3794952333058296,-1.8003868850393185,-1.7993029608617606
0.3803322868772581,-2.129405805114497,-2.126661336009052
0.3811693404486866,-2.468981117490855,-2.4675320046221025
0.381894786877258,-2.7645125993604314,-2.750478802462838
0.3826202333058294,-3.0528107894048135,-3.0532060154681204
0.3833456797344008,-3.3380140132748686,-3.3396031148307483
0.3840711261629722,-3.62535150664415,-3.6218455709302724
0.3847965725915435,-3.9137715137402966,-3.9180151515888757
0.385522019020115,-4.206029237867637,-4.210134713732555
0.3862474654486863,-4.496388260242852,-4.491255426068508
0.3870287154486863,-4.809635075854588,-4.811523693710895
0.3874193404486863,-4.968112317111233,-4.967389208692827
0.3878099654486862,-5.126355666366775,-5.12317493493391
0.3882005904486862,-5.283980029850062,-5.269583710062384
0.3885912154486862,-5.437509945520773,-5.432316029137762
0.3889818404486862,-5.588967792380084,-5.588970777465438
0.3893724654486861,-5.745613193294636,-5.749167176180357
0.3897630904486861,-5.914594291100224,-5.907916716408667
0.3901537154486861,-6.063231707458091,-6.056077910235314
0.3905443404486861,-6.215622482560942,-6.2131043913804715
0.3909349654486861,-6.3716377095738705,-6.370313144821888
0.391325590448686,-6.532339277018626,-6.526002765787069
0.391716215448686,-6.687359322343117,-6.693135172860556
0.391765043573686,-6.703374253903492,-6.703862197788209
0.391862699823686,-6.750104611683592,-6.735382941060475
0.392058012323686,-6.824200076562514,-6.784903389993687
0.392106840448686,-6.843858470781799,-6.795072398396221
0.3922044966986861,-6.882816730071555,-6.79415120697559
0.3923998091986861,-6.954278253464151,-6.80005633588267
0.392790434198686,-7.104109115414084,-6.803844086453849
0.3936274877701146,-7.41581905760304,-6.8045107676859695
0.3944645413415431,-7.744852298689151,-6.8119716972129565
0.3953015949129716,-8.04651319932417,-6.806776656247637
0.3961386484844001,-8.374207483656127,-6.8115078029613745
0.3969757020558287,-8.687106764731576,-6.819858373083672
0.3978127556272572,-9.015255196696499,-6.818853739971229
0.3986498091986857,-9.339754182678423,-6.814915887627008
0.399847328729591,-9.797640124732224,-6.813354941020424
0.4,-9.84348147663924,-6.815013037523389
