t,Vin,VD
0.2227817186643158,2.2009414143625823,0.6634375763135141
0.2270227900928873,2.604251076113097,0.6717151236262418
0.2312638615214588,3.00719809921565,0.678585754222458
0.2355049329500303,3.422706293100847,0.6789956375151832
0.2397460043786018,3.8191450073310147,0.6836550283650131
0.2439870758071733,4.218991534416943,0.684444179727991
0.2500429511099456,4.7895805862467755,0.6901336081625172
0.2549340963392849,4.32336968027942,0.6840149303266924
0.2598252415686242,3.8605272514984312,0.6819399836918285
0.2647163867979636,3.396630300235726,0.6730197119743498
0.2696075320273029,2.926395221233342,0.6861008952108019
0.2744986772566422,2.448865481711588,0.6638914183976549
0.2793898224859815,1.993307721677341,0.6621245952054181
0.2842809677153209,1.5238325703520066,0.653168685927006
0.2852854320010351,1.4317245708712676,0.6467115956667144
0.2862898962867493,1.3460393851305223,0.6484459104487446
0.2872943605724636,1.241888808915411,0.6476223238071425
0.2882988248581778,1.1343760104894758,0.6348176075698395
0.289303289143892,1.0564542155604686,0.6277880540013192
0.2903077534296062,0.9452118879385533,0.6321192949895765
0.2913122177153205,0.8565060420674746,0.6224161690385083
0.2920934677153204,0.7729267050975615,0.6008896325943013
0.2924840927153204,0.7464662373675217,0.6072328462647619
0.2928747177153204,0.7131929165518944,0.599048222071744
0.2932653427153203,0.6673757538341812,0.5925538810557941
0.2936559677153203,0.6378613479469143,0.5775503416675472
0.2940465927153203,0.5929658018690007,0.5658282227947911
0.2944372177153203,0.5517761323442592,0.534273796405778
0.2948278427153203,0.5144069378554743,0.5159076099404137
0.2952184677153202,0.4890225971519371,0.48696476543007666
0.2956090927153202,0.43794605478037507,0.4509582450969529
0.2959997177153202,0.40825754290826405,0.3997817266347222
0.2963903427153202,0.3568237847833131,0.36413394527542425
0.2967809677153201,0.3217268962760847,0.32190915306513596
0.2971715927153201,0.28630060013713166,0.27716035481588874
0.3000000000030004,-0.0019174835707136788,0.008715372809915824
0.3004245267624834,0.04519031298097373,0.042280323147941216
0.3008490535219665,0.07672468476496613,0.08224646973244837
0.3012735802814495,0.12885031329355057,0.1303198268692435
0.3016981070409325,0.17053645087151034,0.17108422535861645
0.3021226338004155,0.21307494858092507,0.20870191785583486
0.3025471605598985,0.26864080168717164,0.2527106077169041
0.3029716873193815,0.2926786717636536,0.293550844856186
0.3033623123193815,0.3356216914290174,0.325392100991092
0.3037529373193815,0.3769131867397749,0.3819417216412563
0.3041435623193814,0.4251776209713371,0.41145222080440635
0.3045341873193814,0.447447461214296,0.44970133735107554
0.3049248123193814,0.4876184290886073,0.4901518525773333
0.3053154373193814,0.5259465473326963,0.5145268936908728
0.3057060623193814,0.5713925300573341,0.5536990447521701
0.3060966873193813,0.6138403828209138,0.5676576218014493
0.3064873123193813,0.6451750763058642,0.5943553669240031
0.3068779373193813,0.6833312707358479,0.5932748642325869
0.3072685623193813,0.7174438655169015,0.6074405223471475
0.3076591873193812,0.7597960807525094,0.6133373812231422
0.3084404373193812,0.8289329179344427,0.6096836604183339
0.3092774908908098,0.9089321320593666,0.6200903340078868
0.3101145444622382,0.9927618606503916,0.6217813711528997
0.3109515980336668,1.0730460825984545,0.6283832988219535
0.3117886516050953,1.1476066500347861,0.6365470811129836
0.3126257051765238,1.230992400781906,0.6381310508811693
0.3134627587479523,1.3139440879076696,0.6468138656977533
0.3142998123193809,1.3940337455392549,0.6494871608353671
0.3183176694622378,1.784143841650597,0.6565285191397209
0.3223355266050947,2.164223406495653,0.6616160857194638
0.3263533837479516,2.549475111665349,0.6728636115336435
0.3303712408908086,2.9274875188749916,0.6782013204141857
0.3343890980336655,3.307889383383052,0.6729897078184767
0.3384069551765224,3.683893650888918,0.6822785005592048
0.3424248123193793,4.065969139321733,0.6746012059908595
0.3428154373193793,4.111188104922665,0.6874866097643677
0.3500429511109458,4.7928416473352735,0.6916159269887818
0.3549340963402851,4.334562104272688,0.6934366043904505
0.3598252415696245,3.8586402697087268,0.6824968745336084
0.3647163867989638,3.404620221453776,0.6873727570068225
0.3696075320283031,2.9236888267323473,0.6704576862192271
0.3744986772576425,2.46324627840959,0.67019077611168
0.3793898224869818,1.9884109116168291,0.6593525702886937
0.3842809677163211,1.530806003032978,0.6440255229923485
0.3852854320020353,1.4331656783014115,0.6397825333310332
0.3862898962877496,1.334754276575627,0.6505509800227276
0.3872943605734638,1.2396465792530975,0.6412795795595307
0.388298824859178,1.151243343883002,0.6338767448558114
0.3893032891448922,1.049322931206574,0.621789322288373
0.3903077534306065,0.9495963414550601,0.6395461587121498
0.3913122177163207,0.8582980166207256,0.6057265704419283
0.3920934677163206,0.7793054662090224,0.6066408978397915
0.3924840927163206,0.7455523402983338,0.6055837903496692
0.3928747177163206,0.7099556961485188,0.5986598953409443
0.3932653427163206,0.6698619714764207,0.5858390934202987
0.3936559677163206,0.6338378540046324,0.5752052784484807
0.3940465927163205,0.5950291264097745,0.5655765144165431
0.3944372177163205,0.5563660128669575,0.5344845928565659
0.3948278427163205,0.5155186713988427,0.5064052315170219
0.3952184677163205,0.4761299810024761,0.47724090072079567
0.3956090927163204,0.44203084752052246,0.44324265811814983
0.3959997177163204,0.40189355186908027,0.40679687891864486
0.3963903427163204,0.368276803086507,0.3578239446328684
0.3967809677163204,0.31270025706867455,0.3214282103288779
0.3971715927163204,0.27190857367824617,0.2725540692708716
0.3997974395793614,0.017910781097891917,0.017243537663252907
0.4,-0.0012212443991021342,0.0030074746958611382
