time	V(vin)	V(vout)	I(R1)
2.472884676625237e-002	0.000000e+000	-4.590853e-001	1.392535e-004
2.475347341324772e-002	0.000000e+000	-4.839692e-001	2.242924e-005
2.477692014423287e-002	0.000000e+000	-4.765099e-001	-8.941880e-005
2.480015603926487e-002	0.000000e+000	-4.410242e-001	-1.908911e-004
2.483602298239020e-002	0.000000e+000	-3.442256e-001	-3.187276e-004
2.487483586902954e-002	0.000000e+000	-2.030022e-001	-4.139298e-004
2.490332615100804e-002	0.000000e+000	-8.190730e-002	-4.460912e-004
2.492957467136888e-002	0.000000e+000	3.444102e-002	-4.411547e-004
2.495646832069824e-002	0.000000e+000	1.476807e-001	-4.042979e-004
2.498651974141250e-002	0.000000e+000	2.554499e-001	-3.298195e-004
2.502573799541345e-002	0.000000e+000	3.596018e-001	-1.979159e-004
2.505567375079183e-002	0.000000e+000	4.073497e-001	-8.071297e-005
2.507436946042574e-002	0.000000e+000	4.162095e-001	-3.413056e-006
2.509908686532385e-002	0.000000e+000	4.031179e-001	9.649136e-005
2.512398555480802e-002	0.000000e+000	3.650512e-001	1.865415e-004
2.516245043112745e-002	0.000000e+000	2.677222e-001	2.953452e-004
2.520243948092910e-002	0.000000e+000	1.364036e-001	3.668025e-004
2.523063805955459e-002	0.000000e+000	3.162067e-002	3.835177e-004
2.525693508735398e-002	0.000000e+000	-6.734558e-002	3.693177e-004
2.528358414001538e-002	0.000000e+000	-1.592279e-001	3.282206e-004
2.531787954612933e-002	0.000000e+000	-2.545724e-001	2.443821e-004
2.535834373551242e-002	0.000000e+000	-3.311453e-001	1.188274e-004
2.538444791500099e-002	0.000000e+000	-3.543962e-001	2.845147e-005
2.540674800282335e-002	0.000000e+000	-3.529555e-001	-5.023157e-005
2.542786295317583e-002	0.000000e+000	-3.330751e-001	-1.197263e-004
2.546215525074679e-002	0.000000e+000	-2.715667e-001	-2.151409e-004
2.549924458607998e-002	0.000000e+000	-1.781959e-001	-2.904944e-004
2.552932848428526e-002	0.000000e+000	-8.683009e-002	-3.236099e-004
2.555575926944784e-002	0.000000e+000	-9.932915e-004	-3.271881e-004
2.558322114897305e-002	0.000000e+000	8.608141e-002	-3.067174e-004
2.560996332981034e-002	0.000000e+000	1.609622e-001	-2.644046e-004
2.564818017922458e-002	0.000000e+000	2.436091e-001	-1.764773e-004
2.568396678704141e-002	0.000000e+000	2.931911e-001	-7.705989e-005
2.570597395376940e-002	0.000000e+000	3.048209e-001	-1.082538e-005
2.572968408080889e-002	0.000000e+000	2.986723e-001	6.011319e-005
2.575337633740580e-002	0.000000e+000	2.748599e-001	1.245900e-004
2.579005383579335e-002	0.000000e+000	2.109747e-001	2.051580e-004
2.582915777984995e-002	0.000000e+000	1.201256e-001	2.630095e-004
2.585755611523636e-002	0.000000e+000	4.372885e-002	2.810162e-004
2.588382032026716e-002	0.000000e+000	-2.935682e-002	2.758868e-004
2.591064599073763e-002	0.000000e+000	-9.958342e-002	2.507293e-004
2.594190183361095e-002	0.000000e+000	-1.682893e-001	1.998937e-004
2.598145878215291e-002	0.000000e+000	-2.313428e-001	1.143175e-004
2.601031072311555e-002	0.000000e+000	-2.575662e-001	4.251743e-005
2.602975947611080e-002	0.000000e+000	-2.614118e-001	-8.043188e-006
2.605473904679946e-002	0.000000e+000	-2.503730e-001	-7.071525e-005
2.608173911273744e-002	0.000000e+000	-2.213092e-001	-1.302379e-004
2.612070960207454e-002	0.000000e+000	-1.552728e-001	-1.947747e-004
2.616270536186889e-002	0.000000e+000	-6.547755e-002	-2.348389e-004
2.619102004294314e-002	0.000000e+000	1.194531e-003	-2.398490e-004
2.621732871521578e-002	0.000000e+000	6.244977e-002	-2.256475e-004
2.624377692957522e-002	0.000000e+000	1.169860e-001	-1.950518e-004
2.628149764232731e-002	0.000000e+000	1.773674e-001	-1.317256e-004
2.631751706164427e-002	0.000000e+000	2.145818e-001	-5.851883e-005
2.633991115654460e-002	0.000000e+000	2.236635e-001	-9.094242e-006
2.636344814215312e-002	0.000000e+000	2.195739e-001	4.266688e-005
2.638688699106227e-002	0.000000e+000	2.026631e-001	8.968928e-005
2.642328717502493e-002	0.000000e+000	1.567181e-001	1.489596e-004
2.646218780439217e-002	0.000000e+000	9.087950e-002	1.920805e-004
2.649061433442990e-002	0.000000e+000	3.492320e-002	2.060809e-004
2.651687075478641e-002	0.000000e+000	-1.874909e-002	2.030500e-004
2.654372950914961e-002	0.000000e+000	-7.065008e-002	1.853030e-004
2.657439413209947e-002	0.000000e+000	-1.207605e-001	1.494505e-004
2.661378212242049e-002	0.000000e+000	-1.679470e-001	8.759984e-005
2.664308107266139e-002	0.000000e+000	-1.885474e-001	3.436550e-005
2.666194901981394e-002	0.000000e+000	-1.918628e-001	-1.601485e-006
2.668875650764251e-002	0.000000e+000	-1.839170e-001	-5.116617e-005
2.671438841703073e-002	0.000000e+000	-1.642311e-001	-9.289350e-005
2.675450065822730e-002	0.000000e+000	-1.148781e-001	-1.423748e-004
2.679502570442863e-002	0.000000e+000	-5.173163e-002	-1.719068e-004
2.682301557563543e-002	0.000000e+000	-3.360174e-003	-1.764685e-004
2.684933860268007e-002	0.000000e+000	4.185982e-002	-1.670537e-004
2.687583766781244e-002	0.000000e+000	8.255608e-002	-1.455197e-004
2.691268023494492e-002	0.000000e+000	1.263958e-001	-1.009083e-004
2.695396748971820e-002	0.000000e+000	1.577698e-001	-3.968168e-005
2.697697331681473e-002	0.000000e+000	1.641543e-001	-2.580723e-006
2.700146801086372e-002	0.000000e+000	1.598110e-001	3.665866e-005
2.702617014417253e-002	0.000000e+000	1.453040e-001	7.225670e-005
2.706355383258102e-002	0.000000e+000	1.085395e-001	1.147840e-004
2.710359777798730e-002	0.000000e+000	5.704509e-002	1.441325e-004
2.713193746706596e-002	0.000000e+000	1.555876e-002	1.516623e-004
2.715822661013236e-002	0.000000e+000	-2.366494e-002	1.468392e-004
2.718492616110125e-002	0.000000e+000	-6.043658e-002	1.313135e-004
2.721838818441694e-002	0.000000e+000	-9.803336e-002	9.976964e-005
2.725860401883428e-002	0.000000e+000	-1.293627e-001	5.105814e-005
2.728554073917687e-002	0.000000e+000	-1.400676e-001	1.433515e-005
2.730488145785708e-002	0.000000e+000	-1.407295e-001	-1.281238e-005
2.732428540525296e-002	0.000000e+000	-1.349762e-001	-3.871233e-005
2.735581630815140e-002	0.000000e+000	-1.153852e-001	-7.551238e-005
2.739170717966676e-002	0.000000e+000	-8.221634e-002	-1.074750e-004
2.742631212455719e-002	0.000000e+000	-4.213605e-002	-1.258964e-004
2.745354931670683e-002	0.000000e+000	-7.471954e-003	-1.298811e-004
2.747999568702638e-002	0.000000e+000	2.610896e-002	-1.241049e-004
2.750670554346725e-002	0.000000e+000	5.685398e-002	-1.093097e-004
2.754214931434226e-002	0.000000e+000	8.919957e-002	-7.900740e-005
2.758295405847306e-002	0.000000e+000	1.138725e-001	-3.541664e-005
2.760780030652507e-002	0.000000e+000	1.202890e-001	-6.133510e-006
2.763108939639283e-002	0.000000e+000	1.186281e-001	2.151865e-005
2.765406880870736e-002	0.000000e+000	1.100885e-001	4.656175e-005
2.768971526268764e-002	0.000000e+000	8.646343e-002	7.842347e-005
2.772831649119720e-002	0.000000e+000	5.180093e-002	1.023902e-004
2.775682698536897e-002	0.000000e+000	2.177022e-002	1.107733e-004
2.778306719425200e-002	0.000000e+000	-7.157947e-003	1.099131e-004
2.780999147917511e-002	0.000000e+000	-3.547782e-002	1.011173e-004
2.783948024449294e-002	0.000000e+000	-6.206277e-002	8.332391e-005
2.787854175064464e-002	0.000000e+000	-8.834159e-002	5.101293e-005
2.790941469473254e-002	0.000000e+000	-1.009698e-001	2.111565e-005
2.792867311862610e-002	0.000000e+000	-1.034409e-001	1.340129e-006
2.795320296469505e-002	0.000000e+000	-1.003971e-001	-2.334904e-005
2.797791020885778e-002	0.000000e+000	-9.117521e-002	-4.566556e-005
2.801604745149262e-002	0.000000e+000	-6.743777e-002	-7.276166e-005
2.805589784154257e-002	0.000000e+000	-3.509662e-002	-9.086288e-005
2.808413437143810e-002	0.000000e+000	-9.063624e-003	-9.535508e-005
2.811042663899938e-002	0.000000e+000	1.557689e-002	-9.213317e-005
2.813710631793923e-002	0.000000e+000	3.859190e-002	-8.220081e-005
2.817088700766570e-002	0.000000e+000	6.226233e-002	-6.198775e-005
2.821119247857371e-002	0.000000e+000	8.171131e-002	-3.114294e-005
2.823782268238675e-002	0.000000e+000	8.799931e-002	-8.285377e-006
2.825965595109693e-002	0.000000e+000	8.802912e-002	1.091656e-005
2.827971061228022e-002	0.000000e+000	8.372170e-002	2.749297e-005
2.831337504034440e-002	0.000000e+000	6.941684e-002	5.134981e-005
2.834962224686549e-002	0.000000e+000	4.736557e-002	7.048141e-005
2.838120653967769e-002	0.000000e+000	2.383535e-002	7.993769e-005
2.840786382616125e-002	0.000000e+000	2.399155e-003	8.141515e-005
2.843704206537171e-002	0.000000e+000	-2.066916e-002	7.643761e-005
2.846364412683681e-002	0.000000e+000	-3.931015e-002	6.623555e-005
2.850191404305445e-002	0.000000e+000	-6.005736e-002	4.451414e-005
2.853845561404025e-002	0.000000e+000	-7.278819e-002	1.936139e-005
2.856071404924733e-002	0.000000e+000	-7.576928e-002	2.723852e-006
2.858441312623329e-002	0.000000e+000	-7.426205e-002	-1.490553e-005
2.860808633725142e-002	0.000000e+000	-6.835825e-002	-3.092870e-005
2.864470831041650e-002	0.000000e+000	-5.251795e-002	-5.094664e-005
2.868380882436488e-002	0.000000e+000	-2.994937e-002	-6.535569e-005
2.871221416137179e-002	0.000000e+000	-1.095749e-002	-6.985793e-005
2.873847791126016e-002	0.000000e+000	7.213382e-003	-6.860522e-005
2.876530684366966e-002	0.000000e+000	2.468348e-002	-6.237250e-005
2.879650947169705e-002	0.000000e+000	4.175507e-002	-4.977897e-005
2.883605156543408e-002	0.000000e+000	5.745857e-002	-2.853273e-005
2.886494456307063e-002	0.000000e+000	6.401873e-002	-1.066535e-005
2.888434194739823e-002	0.000000e+000	6.499016e-002	1.870338e-006
2.890948309273236e-002	0.000000e+000	6.224943e-002	1.755790e-005
2.893635547332638e-002	0.000000e+000	5.507632e-002	3.229433e-005
2.897542585649715e-002	0.000000e+000	3.863348e-002	4.840270e-005
2.901728402548147e-002	0.000000e+000	1.639739e-002	5.836904e-005
2.904556843289217e-002	0.000000e+000	-1.602175e-004	5.964350e-005
2.907188201626572e-002	0.000000e+000	-1.539948e-002	5.614465e-005
2.909833515525486e-002	0.000000e+000	-2.897928e-002	4.856739e-005
2.913597448694091e-002	0.000000e+000	-4.399467e-002	3.288972e-005
2.917210428588788e-002	0.000000e+000	-5.331111e-002	1.465103e-005
2.919459218026993e-002	0.000000e+000	-5.560026e-002	2.315576e-006
2.921809665170413e-002	0.000000e+000	-5.460420e-002	-1.053823e-005
2.924148595678227e-002	0.000000e+000	-5.042710e-002	-2.221329e-005
2.927783064946068e-002	0.000000e+000	-3.905070e-002	-3.695356e-005
2.931669262692454e-002	0.000000e+000	-2.272310e-002	-4.770515e-005
2.934512503382586e-002	0.000000e+000	-8.817711e-003	-5.122345e-005
2.937138010513752e-002	0.000000e+000	4.526773e-003	-5.050520e-005
2.939824546553821e-002	0.000000e+000	1.744662e-002	-4.612780e-005
2.942879511391865e-002	0.000000e+000	2.988774e-002	-3.728444e-005
2.946815065988729e-002	0.000000e+000	4.166171e-002	-2.195441e-005
2.949753364585054e-002	0.000000e+000	4.684868e-002	-8.696256e-006
2.951628782172739e-002	0.000000e+000	4.769556e-002	1.894379e-007
2.954345432077785e-002	0.000000e+000	4.573006e-002	1.268554e-005
2.956883625798808e-002	0.000000e+000	4.090999e-002	2.296905e-005
2.960917586595414e-002	0.000000e+000	2.859542e-002	3.537206e-005
2.964943302526798e-002	0.000000e+000	1.302109e-002	4.271538e-005
2.967736774778956e-002	0.000000e+000	1.019754e-003	4.388734e-005
2.970369068662991e-002	0.000000e+000	-1.023191e-002	4.159120e-005
2.973019948754762e-002	0.000000e+000	-2.037825e-002	3.627836e-005
2.976688531426262e-002	0.000000e+000	-3.128786e-002	2.528182e-005
2.980811298775977e-002	0.000000e+000	-3.915229e-002	1.011337e-005
2.983134683379054e-002	0.000000e+000	-4.080424e-002	8.019558e-007
2.985570594213207e-002	0.000000e+000	-3.978446e-002	-8.910848e-006
2.988024024314161e-002	0.000000e+000	-3.625591e-002	-1.773127e-005
2.991742152821726e-002	0.000000e+000	-2.724405e-002	-2.832969e-005
2.995732260302026e-002	0.000000e+000	-1.455051e-002	-3.572336e-005
2.998568379382716e-002	0.000000e+000	-4.246845e-003	-3.770016e-005
3.001196922005085e-002	0.000000e+000	5.514143e-003	-3.659836e-005
3.003869338318194e-002	0.000000e+000	1.470842e-002	-3.282987e-005
3.007174158797752e-002	0.000000e+000	2.403698e-002	-2.518533e-005
3.011183182763265e-002	0.000000e+000	3.195333e-002	-1.319470e-005
3.013915972771267e-002	0.000000e+000	3.472846e-002	-3.960173e-006
3.016032531982327e-002	0.000000e+000	3.493015e-002	3.418097e-006
3.017985745611923e-002	0.000000e+000	3.346346e-002	9.879527e-006
3.021210240911373e-002	0.000000e+000	2.838476e-002	1.916665e-005
3.024780572938409e-002	0.000000e+000	2.009708e-002	2.697836e-005
3.028157674221765e-002	0.000000e+000	1.032237e-002	3.135661e-005
3.030865918420705e-002	0.000000e+000	1.741187e-003	3.228603e-005
3.033513593480799e-002	0.000000e+000	-6.611182e-003	3.081395e-005
3.036186109234089e-002	0.000000e+000	-1.424164e-002	2.710311e-005
3.039747482382806e-002	0.000000e+000	-2.228215e-002	1.949916e-005
3.043833153141546e-002	0.000000e+000	-2.836828e-002	8.623678e-006
3.046297724368586e-002	0.000000e+000	-2.991113e-002	1.398154e-006
3.048641041111326e-002	0.000000e+000	-2.945426e-002	-5.511335e-006
3.050962463769987e-002	0.000000e+000	-2.726709e-002	-1.177904e-005
3.054547255625198e-002	0.000000e+000	-2.129385e-002	-1.968172e-005
3.058426752090090e-002	0.000000e+000	-1.257497e-002	-2.557214e-005
3.061276003408695e-002	0.000000e+000	-5.092090e-003	-2.756813e-005
3.063900837854710e-002	0.000000e+000	2.099072e-003	-2.727077e-005
3.066590512648117e-002	0.000000e+000	9.101557e-003	-2.500048e-005
3.069590910725273e-002	0.000000e+000	1.575806e-002	-2.041258e-005
3.073511431084622e-002	0.000000e+000	2.220338e-002	-1.227027e-005
3.076512865216264e-002	0.000000e+000	2.517009e-002	-5.010567e-006
3.078387200922517e-002	0.000000e+000	2.572320e-002	-2.212548e-007
3.080857339418993e-002	0.000000e+000	2.491852e-002	5.950213e-006
3.083345626524839e-002	0.000000e+000	2.257087e-002	1.151439e-005
3.087189313045493e-002	0.000000e+000	1.656515e-002	1.823999e-005
3.091187077974977e-002	0.000000e+000	8.455311e-003	2.266353e-005
3.094007316862219e-002	0.000000e+000	1.979375e-003	2.370365e-005
3.096637039594885e-002	0.000000e+000	-4.138172e-003	2.283241e-005
3.099302258101605e-002	0.000000e+000	-9.820684e-003	2.029821e-005
3.102727505786700e-002	0.000000e+000	-1.571288e-002	1.512963e-005
3.106772624029918e-002	0.000000e+000	-2.045404e-002	7.377239e-006
3.109387513244718e-002	0.000000e+000	-2.190142e-002	1.783198e-006
3.111613691077688e-002	0.000000e+000	-2.182041e-002	-3.072554e-006
3.113716971027270e-002	0.000000e+000	-2.060462e-002	-7.354588e-006
3.117141031712348e-002	0.000000e+000	-1.682306e-002	-1.325461e-005
3.120843399039892e-002	0.000000e+000	-1.107516e-002	-1.792056e-005
3.123863937139032e-002	0.000000e+000	-5.411299e-003	-1.999109e-005
3.126508889612956e-002	0.000000e+000	-1.039402e-004	-2.022382e-005
3.129268876626325e-002	0.000000e+000	5.306096e-003	-1.896027e-005
3.131941952611744e-002	0.000000e+000	9.934564e-003	-1.635137e-005
3.135764183869962e-002	0.000000e+000	1.504660e-002	-1.091947e-005
3.139348786043542e-002	0.000000e+000	1.811880e-002	-4.766364e-006
3.141551409627293e-002	0.000000e+000	1.883925e-002	-6.695094e-007
3.143922366427836e-002	0.000000e+000	1.845958e-002	3.714769e-006
3.146291488180011e-002	0.000000e+000	1.698808e-002	7.699683e-006
3.149958852986186e-002	0.000000e+000	1.304033e-002	1.267893e-005
3.153869258972698e-002	0.000000e+000	7.425596e-003	1.625485e-005
3.156709216746655e-002	0.000000e+000	2.703770e-003	1.736813e-005
3.159335716174025e-002	0.000000e+000	-1.813440e-003	1.705137e-005
3.162018378507925e-002	0.000000e+000	-6.154047e-003	1.549671e-005
3.165143707223618e-002	0.000000e+000	-1.040027e-002	1.235531e-005
3.169099371975635e-002	0.000000e+000	-1.429760e-002	7.066510e-006
3.171984745888828e-002	0.000000e+000	-1.591875e-002	2.628710e-006
3.173929423989014e-002	0.000000e+000	-1.615657e-002	-4.958659e-007
3.176428008459480e-002	0.000000e+000	-1.547436e-002	-4.370345e-006
3.179127517133019e-002	0.000000e+000	-1.367857e-002	-8.048552e-006
3.183024954036530e-002	0.000000e+000	-9.596943e-003	-1.203786e-005
3.187223993735015e-002	0.000000e+000	-4.047994e-003	-1.451408e-005
3.190055431966754e-002	0.000000e+000	7.263207e-005	-1.482400e-005
3.192686407237527e-002	0.000000e+000	3.858728e-003	-1.394650e-005
3.195331336634304e-002	0.000000e+000	7.229621e-003	-1.205569e-005
3.199103121940383e-002	0.000000e+000	1.096148e-002	-8.142340e-006
3.202705351505290e-002	0.000000e+000	1.326197e-002	-3.617550e-006
3.204945044113550e-002	0.000000e+000	1.382350e-002	-5.624987e-007
3.207298640377562e-002	0.000000e+000	1.357090e-002	2.636487e-006
3.209642370323801e-002	0.000000e+000	1.252594e-002	5.542592e-006
3.213282215328832e-002	0.000000e+000	9.686667e-003	9.205835e-006
3.217172156569070e-002	0.000000e+000	5.617821e-003	1.187116e-005
3.220014930309913e-002	0.000000e+000	2.159359e-003	1.273675e-005
3.222640679830582e-002	0.000000e+000	-1.158000e-003	1.254965e-005
3.225326680576410e-002	0.000000e+000	-4.365965e-003	1.145294e-005
3.228392856819259e-002	0.000000e+000	-7.462904e-003	9.237478e-006
3.232331629192368e-002	0.000000e+000	-1.037951e-002	5.414988e-006
3.235261714092589e-002	0.000000e+000	-1.165306e-002	2.124696e-006
3.237148291395410e-002	0.000000e+000	-1.185807e-002	-9.797827e-008
3.239829735264135e-002	0.000000e+000	-1.136703e-002	-3.162163e-006
3.242392437379069e-002	0.000000e+000	-1.015070e-002	-5.740684e-006
3.246404101153292e-002	0.000000e+000	-7.100223e-003	-8.799367e-006
3.250456082123744e-002	0.000000e+000	-3.198053e-003	-1.062459e-005
3.253255074040242e-002	0.000000e+000	-2.084529e-004	-1.090670e-005
3.255887505390302e-002	0.000000e+000	2.586538e-003	-1.032495e-005
3.258537551147805e-002	0.000000e+000	5.101985e-003	-8.994117e-006
3.262221550591357e-002	0.000000e+000	7.811483e-003	-6.237247e-006
3.266350248913114e-002	0.000000e+000	9.750762e-003	-2.453246e-006
3.268651119623053e-002	0.000000e+000	1.014554e-002	-1.599448e-007
3.271100440787764e-002	0.000000e+000	9.877275e-003	2.265132e-006
3.273570473787717e-002	0.000000e+000	8.980885e-003	4.465195e-006
3.277308611688479e-002	0.000000e+000	6.709009e-003	7.093666e-006
3.281312853407890e-002	0.000000e+000	3.526684e-003	8.907807e-006
3.284146987531282e-002	0.000000e+000	9.625182e-004	9.373472e-006
3.286776049715857e-002	0.000000e+000	-1.461858e-003	9.075576e-006
3.289446173969370e-002	0.000000e+000	-3.734759e-003	8.116140e-006
3.292792002684529e-002	0.000000e+000	-6.058347e-003	6.166972e-006
3.296813551455509e-002	0.000000e+000	-7.994907e-003	3.156522e-006
3.299507529851108e-002	0.000000e+000	-8.656843e-003	8.866400e-007
3.301440931278704e-002	0.000000e+000	-8.697886e-003	-7.906357e-007
3.303382476244974e-002	0.000000e+000	-8.342249e-003	-2.392396e-006
3.306534168351093e-002	0.000000e+000	-7.132210e-003	-4.665965e-006
3.310124013226345e-002	0.000000e+000	-5.081916e-003	-6.641968e-006
3.313585713661068e-002	0.000000e+000	-2.603986e-003	-7.780995e-006
3.316309764646706e-002	0.000000e+000	-4.613326e-004	-8.027261e-006
3.318954550813374e-002	0.000000e+000	1.614224e-003	-7.670119e-006
3.321625663565757e-002	0.000000e+000	3.514431e-003	-6.755518e-006
3.325170264024183e-002	0.000000e+000	5.513487e-003	-4.882394e-006
3.329250909690220e-002	0.000000e+000	7.038186e-003	-2.188028e-006
3.331735170060351e-002	0.000000e+000	7.434503e-003	-3.784269e-007
3.334064382921993e-002	0.000000e+000	7.331627e-003	1.330801e-006
3.336362825656692e-002	0.000000e+000	6.803500e-003	2.878818e-006
3.339927882870495e-002	0.000000e+000	5.342836e-003	4.847936e-006
3.343788419904425e-002	0.000000e+000	3.199979e-003	6.328844e-006
3.346639624062914e-002	0.000000e+000	1.343710e-003	6.846510e-006
3.349263871046072e-002	0.000000e+000	-4.443304e-004	6.792853e-006
3.351956437036965e-002	0.000000e+000	-2.194541e-003	6.248672e-006
3.354906554430967e-002	0.000000e+000	-3.837894e-003	5.147942e-006
3.358813147086279e-002	0.000000e+000	-5.461528e-003	3.150215e-006
3.361898265529387e-002	0.000000e+000	-6.240898e-003	1.303488e-006
3.363822764078858e-002	0.000000e+000	-6.393224e-003	8.208202e-008
3.366276200140857e-002	0.000000e+000	-6.204782e-003	-1.444054e-006
3.368747402206543e-002	0.000000e+000	-5.634457e-003	-2.823443e-006
3.372561912391899e-002	0.000000e+000	-4.166676e-003	-4.498047e-006
3.376547301415520e-002	0.000000e+000	-2.167356e-003	-5.616279e-006
3.379371087445045e-002	0.000000e+000	-5.582290e-004	-5.893405e-006
3.382000568467179e-002	0.000000e+000	9.647539e-004	-5.693739e-006
3.384668687876332e-002	0.000000e+000	2.387022e-003	-5.079314e-006
3.388048147039281e-002	0.000000e+000	3.849995e-003	-3.828954e-006
3.392079247692377e-002	0.000000e+000	5.051316e-003	-1.921868e-006
3.394740791010673e-002	0.000000e+000	5.439012e-003	-5.098174e-007
3.396925533651363e-002	0.000000e+000	5.440142e-003	6.776402e-007
3.398934408526492e-002	0.000000e+000	5.172731e-003	1.703579e-006
3.402302738955485e-002	0.000000e+000	4.286759e-003	3.177810e-006
3.405930150860607e-002	0.000000e+000	2.921626e-003	4.359558e-006
3.409083976713153e-002	0.000000e+000	1.468827e-003	4.941594e-006
3.411749250405678e-002	0.000000e+000	1.440054e-004	5.031766e-006
3.414661616886134e-002	0.000000e+000	-1.278935e-003	4.723849e-006
3.417322513464419e-002	0.000000e+000	-2.431093e-003	4.092610e-006
3.421149225608033e-002	0.000000e+000	-3.712924e-003	2.749861e-006
3.424800748492082e-002	0.000000e+000	-4.498885e-003	1.196234e-006
3.427025756300278e-002	0.000000e+000	-4.682948e-003	1.682995e-007
3.429395687151039e-002	0.000000e+000	-4.589756e-003	-9.212939e-007
3.431763052857864e-002	0.000000e+000	-4.224847e-003	-1.911615e-006
3.435425416889906e-002	0.000000e+000	-3.245764e-003	-3.148853e-006
3.439335463101238e-002	0.000000e+000	-1.850887e-003	-4.039347e-006
3.442176279912582e-002	0.000000e+000	-6.769656e-004	-4.317570e-006
3.444802987730648e-002	0.000000e+000	4.462155e-004	-4.240051e-006
3.447486183238464e-002	0.000000e+000	1.526029e-003	-3.854684e-006
3.450606791506362e-002	0.000000e+000	2.581141e-003	-3.076125e-006
3.454561261708741e-002	0.000000e+000	3.551558e-003	-1.762789e-006
3.457450225401772e-002	0.000000e+000	3.956771e-003	-6.585748e-007
3.459390494023024e-002	0.000000e+000	4.016715e-003	1.164111e-007
3.461902969334449e-002	0.000000e+000	3.847300e-003	1.085312e-006
3.464591498387152e-002	0.000000e+000	3.403637e-003	1.996482e-006
3.468497524086448e-002	0.000000e+000	2.387546e-003	2.991658e-006
3.472684733380858e-002	0.000000e+000	1.012692e-003	3.607577e-006
3.475513839291169e-002	0.000000e+000	-1.088909e-005	3.686147e-006
3.478145510069873e-002	0.000000e+000	-9.527972e-004	3.469624e-006
3.480791135682637e-002	0.000000e+000	-1.792033e-003	3.001001e-006
3.484556021171705e-002	0.000000e+000	-2.719980e-003	2.031521e-006
3.488167301765105e-002	0.000000e+000	-3.295199e-003	9.046571e-007
3.490414804662013e-002	0.000000e+000	-3.436415e-003	1.426696e-007
3.492765680548073e-002	0.000000e+000	-3.374684e-003	-6.518786e-007
3.495105267984826e-002	0.000000e+000	-3.116297e-003	-1.373581e-006
3.498740474078427e-002	0.000000e+000	-2.412803e-003	-2.284563e-006
3.502627181009861e-002	0.000000e+000	-1.403341e-003	-2.948798e-006
3.505470760726989e-002	0.000000e+000	-5.437424e-004	-3.165942e-006
3.508096740942808e-002	0.000000e+000	2.811388e-004	-3.121204e-006
3.510783615829097e-002	0.000000e+000	1.079607e-003	-2.850256e-006
3.513840407316540e-002	0.000000e+000	1.848664e-003	-2.302972e-006
3.517776696972318e-002	0.000000e+000	2.575910e-003	-1.354947e-006
3.520713585825880e-002	0.000000e+000	2.895775e-003	-5.357618e-007
3.522591078743149e-002	0.000000e+000	2.947866e-003	1.405030e-008
3.525301214960916e-002	0.000000e+000	2.826273e-003	7.844227e-007
3.527843903721993e-002	0.000000e+000	2.527546e-003	1.421000e-006
3.531873733183884e-002	0.000000e+000	1.766950e-003	2.186431e-006
3.535904266274158e-002	0.000000e+000	8.029937e-004	2.640266e-006
3.538699051038724e-002	0.000000e+000	6.089780e-005	2.712267e-006
3.541331849586789e-002	0.000000e+000	-6.345253e-004	2.569795e-006
3.543983027148270e-002	0.000000e+000	-1.261376e-003	2.240870e-006
3.547654586422798e-002	0.000000e+000	-1.935466e-003	1.560079e-006
3.551778748173817e-002	0.000000e+000	-2.420718e-003	6.218742e-007
3.554097511229198e-002	0.000000e+000	-2.521985e-003	4.747999e-008
3.556536281975201e-002	0.000000e+000	-2.458182e-003	-5.533758e-007
3.558993302547393e-002	0.000000e+000	-2.239081e-003	-1.098923e-006
3.562715649845529e-002	0.000000e+000	-1.680441e-003	-1.753622e-006
3.566708813013537e-002	0.000000e+000	-8.944877e-004	-2.209315e-006
3.569545058671263e-002	0.000000e+000	-2.574011e-004	-2.330120e-006
3.572174300691269e-002	0.000000e+000	3.458860e-004	-2.260686e-006
3.574846776206538e-002	0.000000e+000	9.135425e-004	-2.026454e-006
3.578160699295810e-002	0.000000e+000	1.490321e-003	-1.551265e-006
3.582172794464976e-002	0.000000e+000	1.977828e-003	-8.084542e-007
3.584896913370041e-002	0.000000e+000	2.147004e-003	-2.391770e-007
3.587022329194047e-002	0.000000e+000	2.158360e-003	2.187362e-007
3.588946845040864e-002	0.000000e+000	2.068031e-003	6.118239e-007
3.592205014595733e-002	0.000000e+000	1.749361e-003	1.190864e-006
3.595758599039289e-002	0.000000e+000	1.238701e-003	1.670538e-006
3.599107945456278e-002	0.000000e+000	6.389613e-004	1.938220e-006
3.601812765031559e-002	0.000000e+000	1.091412e-004	1.995538e-006
3.604461960347583e-002	0.000000e+000	-4.074276e-004	1.904791e-006
3.607136072658549e-002	0.000000e+000	-8.794529e-004	1.675586e-006
3.610695167787695e-002	0.000000e+000	-1.376373e-003	1.206193e-006
3.614780450219032e-002	0.000000e+000	-1.752884e-003	5.342712e-007
3.617247445970132e-002	0.000000e+000	-1.848613e-003	8.728920e-008
3.619589163807666e-002	0.000000e+000	-1.820683e-003	-3.395132e-007
3.621908014778567e-002	0.000000e+000	-1.685946e-003	-7.266107e-007
3.625490525199172e-002	0.000000e+000	-1.317461e-003	-1.215161e-006
3.629367899935308e-002	0.000000e+000	-7.792792e-004	-1.579680e-006
3.632218132618643e-002	0.000000e+000	-3.167852e-004	-1.703653e-006
3.634843724681405e-002	0.000000e+000	1.278062e-004	-1.685791e-006
